,name,organism,GenBank_ID,UniProt_ID,drugs,drugs_num
BE0000215,Peroxisome proliferator-activated receptor gamma,Humans,U79012,P37231,DB00132; DB00159; DB00197; DB00244; DB00313; DB00328; DB00412; DB00573; DB00731; DB00795; DB00912; DB00966; DB01014; DB01039; DB01050; DB01067; DB01118; DB01132; DB01252; DB01393; DB02266; DB02709; DB02746; DB03600; DB03756; DB04224; DB04270; DB04689; DB04971; DB05187; DB05490; DB06510; DB06521; DB06533; DB06536; DB06908; DB06926; DB07053; DB07111; DB07172; DB07208; DB07209; DB07302; DB07509; DB07675; DB07723; DB07724; DB07842; DB07863; DB08121; DB08302; DB08402; DB08435; DB08560; DB08604; DB08760; DB08915; DB09006; DB09061; DB09198; DB09201; DB09213; DB11672; DB11811; DB12007; DB12662; DB13873; DB14011; DB14034; DB14635,70
BE0000412,Retinoic acid receptor RXR-alpha,Humans,X52773,P19793,DB00132; DB00210; DB00307; DB00412; DB00459; DB00523; DB00749; DB00755; DB00926; DB01393; DB01436; DB02746; DB03756; DB04224; DB04557; DB05956; DB07557; DB07863; DB08063; DB08402; DB08601,21
BE0000063,"Serine--tRNA ligase, cytoplasmic",Humans,X91257,P49591,DB00133,1
BE0000763,Methionine synthase reductase,Humans,AF121213,Q9UBK8,DB00134,1
BE0001534,Methionine aminopeptidase 2,Humans,U29607,P50579,DB00134; DB01422; DB02310; DB02640; DB02893; DB03086; DB03396; DB04108; DB04324; DB05864; DB07309; DB07313; DB07322; DB07323; DB07377; DB07746; DB08633,17
BE0000845,Betaine--homocysteine S-methyltransferase 1,Humans,U50929,Q93088,DB00134; DB02337; DB04272,3
BE0002249,S-methylmethionine--homocysteine S-methyltransferase BHMT2,Humans,AF257473,Q9H2M3,DB00134,1
BE0000363,"Tyrosine--tRNA ligase, mitochondrial",Humans,AF132939,Q9Y2Z4,DB00135,1
BE0000230,"Tyrosine--tRNA ligase, cytoplasmic",Humans,U40714,P54577,DB00135; DB01766; DB02709; DB03978; DB07205; DB08371; DB08617,7
BE0000779,Vitamin D3 receptor,Humans,J03258,P11473,DB00136; DB00146; DB00153; DB00169; DB00910; DB01070; DB01436; DB02300; DB03451; DB04258; DB04540; DB04796; DB04891; DB05295; DB06194; DB06410; DB07530; DB08742; DB11672; DB14635,20
BE0008987,Homeobox protein Hox-A10,Humans,J03258,P31260,DB00136,1
BE0000030,Cystine/glutamate transporter,Humans,AB026891,Q9UPY5,DB00138; DB00142; DB00740; DB00795; DB06151; DB11590,6
BE0000035,Cystinosin,Humans,Y15924,O60931,DB00138,1
BE0002251,"B(0,+)-type amino acid transporter 1",Humans,AF141289,P82251,DB00138,1
BE0001130,Neutral and basic amino acid transport protein rBAT,Humans,M95548,Q07837,DB00138,1
BE0002257,"Succinate dehydrogenase cytochrome b560 subunit, mitochondrial",Humans,U57877,Q99643,DB00139; DB04141; DB08689,3
BE0002258,Succinate receptor 1,Humans,AF348078,Q9BXA5,DB00139,1
BE0002259,"Succinyl-CoA:3-ketoacid coenzyme A transferase 2, mitochondrial",Humans,AB050193,Q9BYC2,DB00139,1
BE0002260,"Succinyl-CoA ligase [ADP-forming] subunit beta, mitochondrial",Humans,AB035863,Q9P2R7,DB00139,1
BE0002261,Mitochondrial dicarboxylate carrier,Humans,AJ131612,Q9UBX3,DB00139,1
BE0000176,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",Humans,D30648,P31040,DB00139; DB04141; DB04657; DB04795; DB08689; DB09270,6
BE0000989,17-beta-hydroxysteroid dehydrogenase type 6,Humans,AF016509,O14756,DB00139,1
BE0000611,Solute carrier family 13 member 3,Humans,AF154121,Q8WWT9,DB00139,1
BE0000447,Solute carrier family 13 member 2,Humans,U26209,Q13183,DB00139,1
BE0000022,Solute carrier family 13 member 1,Humans,AF260824,Q9BZW2,DB00139,1
BE0000355,"Succinyl-CoA ligase [GDP-forming] subunit beta, mitochondrial",Humans,BC007716,Q96I99,DB00139; DB12695,2
BE0002252,"Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial",Humans,AB006202,O14521,DB00139; DB00756; DB04141; DB08689,4
BE0002253,Prolyl 4-hydroxylase subunit alpha-2,Humans,U90441,O15460,DB00139; DB00172,2
BE0002254,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",Humans,U17248,P21912,DB00139; DB04141; DB08689,3
BE0000152,"Succinate-semialdehyde dehydrogenase, mitochondrial",Humans,Y11192,P51649,DB00139; DB00157; DB00313; DB00534,4
BE0002255,"Succinyl-CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial",Humans,AF104921,P53597,DB00139,1
BE0002256,"Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial",Humans,U62961,P55809,DB00139; DB02731,2
BE0000370,Riboflavin kinase,Humans,AK002011,Q969G6,DB00140; DB03247,2
BE0000595,Flavin reductase (NADPH),Humans,D26308,P30043,DB00140; DB00157; DB02073; DB03247; DB03461; DB04345; DB04363,7
BE0002262,"Beta-1,4-galactosyltransferase 3",Humans,Y12509,O60512,DB00141,1
BE0002263,"Beta-1,4-galactosyltransferase 4",Humans,AF038662,O60513,DB00141,1
BE0002264,"Beta-1,4-galactosyltransferase 2",Humans,Y12510,O60909,DB00141,1
BE0002265,N-acetyl-D-glucosamine kinase,Humans,AJ242910,Q9UJ70,DB00141,1
BE0002266,N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase,Humans,AF187072,Q9UK23,DB00141,1
BE0000391,Alpha-N-acetylglucosaminidase,Humans,U43572,P54802,DB00141,1
BE0000109,N-acylglucosamine 2-epimerase,Humans,D10232,P51606,DB00141,1
BE0000259,"Beta-1,4-galactosyltransferase 1",Humans,X14085,P15291,DB00141; DB02696; DB03013; DB03501; DB03685; DB03814,6
BE0000824,Metabotropic glutamate receptor 1,Humans,U31215,Q13255,DB00142; DB04256,2
BE0000833,Metabotropic glutamate receptor 4,Humans,X80818,Q14833,DB00142,1
BE0000827,"Glutamate receptor ionotropic, kainate 4",Humans,S67803,Q16099,DB00142,1
BE0000828,"Glutamate receptor ionotropic, kainate 5",Humans,S40369,Q16478,DB00142,1
BE0000834,Metabotropic glutamate receptor 7,Humans,X94552,Q14831,DB00142,1
BE0000835,Metabotropic glutamate receptor 8,Humans,U92459,O00222,DB00142,1
BE0002267,Excitatory amino acid transporter 5,Humans,U76362,O00341,DB00142,1
BE0002268,5-oxoprolinase,Humans,AB122018,O14841,DB00142,1
BE0002235,Phosphoribosylformylglycinamidine synthase,Humans,AB002359,O15067,DB00142,1
BE0000396,"Glutamate receptor ionotropic, NMDA 2D",Humans,U77783,O15399,DB00142; DB00454; DB01173; DB01520; DB06151,5
BE0002269,"Glutamate receptor ionotropic, delta-2",Humans,AF009014,O43424,DB00142,1
BE0000534,"Glutamate receptor ionotropic, NMDA 3B",Humans,AC004528,O60391,DB00142; DB01159; DB01173; DB01520,4
BE0002237,"Glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial",Humans,AF026851,O75879,DB00142,1
BE0000825,"Glutaminase kidney isoform, mitochondrial",Humans,AF158555,O94925,DB00142,1
BE0000188,Bifunctional glutamate/proline--tRNA ligase,Humans,X54326,P07814,DB00142; DB00172; DB02510; DB02684; DB03376,5
BE0000403,Vitamin K-dependent gamma-carboxylase,Humans,M81592,P38435,DB00142; DB00170; DB01022; DB01125; DB09332,5
BE0001115,Excitatory amino acid transporter 1,Humans,L19158,P43003,DB00142,1
BE0000884,Excitatory amino acid transporter 2,Humans,U03505,P43004,DB00142,1
BE0000166,Glutamate--cysteine ligase catalytic subunit,Humans,M90656,P48506,DB00142; DB00151,2
BE0002270,Excitatory amino acid transporter 4,Humans,U18244,P48664,DB00142,1
BE0000755,"Glutamate dehydrogenase 2, mitochondrial",Humans,X66310,P49448,DB00142; DB00157,2
BE0000321,GMP synthase [glutamine-hydrolyzing],Humans,U10860,P49915,DB00142,1
BE0000365,"Glutamate receptor ionotropic, NMDA 1",Humans,D13515,Q05586,DB00142; DB00454; DB01043; DB01173; DB01931; DB03929; DB04620; DB05824; DB06151; DB08838; DB08954,11
BE0000700,"Folylpolyglutamate synthase, mitochondrial",Humans,M98045,Q05932,DB00142; DB00293,2
BE0002271,Glutamyl aminopeptidase,Humans,L14721,Q07075,DB00142,1
BE0000760,"Glutamate receptor ionotropic, NMDA 2A",Humans,U09002,Q12879,DB00142; DB00454; DB00949; DB01159; DB01520; DB06151,6
BE0000417,"Glutamate receptor ionotropic, NMDA 2B",Humans,U90278,Q13224,DB00142; DB00454; DB00502; DB00949; DB01520; DB01956; DB05956; DB06151; DB08954; DB11823,10
BE0000454,"Glutamate receptor ionotropic, NMDA 2C",Humans,L76224,Q14957,DB00142; DB00454; DB01520,3
BE0002272,"Probable glutamate--tRNA ligase, mitochondrial",Humans,AL832489,Q5JPH6,DB00142,1
BE0002273,Lengsin,Humans,AF242388,Q5TDP6,DB00142,1
BE0002244,Glutamine-dependent NAD(+) synthetase,Humans,AB091316,Q6IA69,DB00142,1
BE0002274,"N-acetylglutamate synthase, mitochondrial",Humans,AY116537,Q8N159,DB00142,1
BE0000641,"Glutamate receptor ionotropic, NMDA 3A",Humans,AJ416950,Q8TCU5,DB00142; DB00193; DB00333; DB00392; DB00514; DB00721; DB00915; DB00949; DB01159; DB01161; DB01173; DB01221; DB01520; DB01549; DB03575; DB04926; DB06151,17
BE0002275,Mitochondrial glutamate carrier 2,Humans,AJ428203,Q9H1K4,DB00142,1
BE0002276,Mitochondrial glutamate carrier 1,Humans,AJ428202,Q9H936,DB00142,1
BE0000073,"Alpha-aminoadipic semialdehyde synthase, mitochondrial",Humans,AF229180,Q9UDR5,DB00142; DB00157; DB02338; DB04207,4
BE0000003,"Glutaminase liver isoform, mitochondrial",Humans,AF110330,Q9UI32,DB00142,1
BE0002277,Aspartyl aminopeptidase,Humans,AF005050,Q9ULA0,DB00142,1
BE0002278,"Glutamate receptor ionotropic, delta-1",Humans,BC039263,Q9ULK0,DB00142,1
BE0004640,Carboxypeptidase Q,Humans,AB026891,Q9Y646,DB00142,1
BE0000180,"Glutamate dehydrogenase 1, mitochondrial",Humans,X07674,P00367,DB00142; DB00157; DB00756; DB04137; DB11081,5
BE0000346,"Glutamate receptor ionotropic, kainate 1",Humans,L19058,P39086,DB00142; DB00273; DB06354,3
BE0000640,Glutamate receptor 1,Humans,M64752,P42261,DB00142; DB00228; DB00273; DB00753; DB01028; DB01189; DB01236; DB04982; DB05047; DB06247; DB08883; DB09289; DB13146,13
BE0000606,Glutamate--cysteine ligase regulatory subunit,Humans,L35546,P48507,DB00142; DB00151,2
BE0000568,Glutamate carboxypeptidase 2,Humans,M99487,Q04609,DB00142; DB06928; DB07754; DB08835,4
BE0000602,Glutamate decarboxylase 2,Humans,M81882,Q05329,DB00142,1
BE0000829,Glutamate receptor 2,Humans,L20814,P42262,DB00142; DB00237; DB00241; DB00306; DB00312; DB00418; DB00463; DB00599; DB00794; DB00849; DB01174; DB01346; DB01351; DB01352; DB01353; DB01354; DB01355; DB01483; DB01496; DB01664; DB02057; DB02347; DB02818; DB02966; DB02999; DB03240; DB03319; DB03759; DB04000; DB04129; DB04152; DB04599; DB04798; DB04982; DB05047; DB07455; DB07598; DB08303; DB08304; DB08305; DB13146,41
BE0000831,Glutamate receptor 3,Humans,U10302,P42263,DB00142; DB04599; DB04982; DB05047; DB13146; DB14507; DB14508,7
BE0000830,Glutamate receptor 4,Humans,U16129,P48058,DB00142; DB04982; DB05047; DB13146,4
BE0000823,Delta-1-pyrroline-5-carboxylate synthase,Humans,X94453,P54886,DB00142,1
BE0000826,"Glutamate receptor ionotropic, kainate 2",Humans,U16126,Q13002,DB00142; DB00237; DB00241; DB00306; DB00312; DB00418; DB00463; DB00599; DB00794; DB00849; DB01174; DB01351; DB01352; DB01353; DB01354; DB01355; DB01483; DB01496; DB02852; DB02999; DB03425,21
BE0000832,"Glutamate receptor ionotropic, kainate 3",Humans,U16127,Q13003,DB00142,1
BE0002279,Microsomal glutathione S-transferase 3,Humans,AF026977,O14880,DB00143,1
BE0001167,Hematopoietic prostaglandin D synthase,Humans,D82073,O60760,DB00143; DB00162; DB00755; DB01897; DB07613; DB07614; DB07615; DB07616; DB07917; DB08313; DB08695; DB08790,12
BE0002280,Thioredoxin domain-containing protein 12,Humans,AF543416,O95881,DB00143,1
BE0002281,Glutathione S-transferase A1,Humans,M15872,P08263,DB00143; DB01915; DB02486; DB02943; DB03003; DB03602; DB04132; DB13014,8
BE0002189,Glutathione S-transferase A2,Humans,M16594,P09210,DB00143; DB00608,2
BE0002282,Microsomal glutathione S-transferase 1,Humans,J03746,P10620,DB00143,1
BE0002283,S-formylglutathione hydrolase,Humans,M13450,P10768,DB00143,1
BE0000889,Gamma-glutamyltranspeptidase 1,Humans,J04131,P19440,DB00143,1
BE0001189,Glutathione S-transferase Mu 2,Humans,M63509,P28161,DB00143; DB02458; DB03310; DB04701,4
BE0002284,Glutaredoxin-1,Humans,D21238,P35754,DB00143,1
BE0001135,"Phospholipid hydroperoxide glutathione peroxidase, mitochondrial",Humans,X71973,P36969,DB00143,1
BE0002285,Glutathione S-transferase Mu 5,Humans,L02321,P46439,DB00143,1
BE0002286,Glutathione peroxidase 6,Humans,AY324826,P59796,DB00143,1
BE0001825,"Hydroxyacylglutathione hydrolase, mitochondrial",Humans,X90999,Q16775,DB00143; DB03889,2
BE0002287,Glutathione peroxidase,Humans,BC070258,Q6NSD4,DB00143,1
BE0002288,Probable glutathione peroxidase 8,Humans,AK074216,Q8TED1,DB00143,1
BE0002289,Glutathione peroxidase 7,Humans,AF320068,Q96SL4,DB00143,1
BE0002290,Microsomal glutathione S-transferase 2,Humans,U77604,Q99735,DB00143,1
BE0002291,Glutathione S-transferase omega-2,Humans,AY350731,Q9H4Y5,DB00143,1
BE0002292,"Glutaredoxin-2, mitochondrial",Humans,AF132495,Q9NS18,DB00143,1
BE0000962,Lactoylglutathione lyase,Humans,D13315,Q04760,DB00143; DB00328; DB03130; DB03330; DB03602; DB04132; DB08179,7
BE0001117,Leukotriene C4 synthase,Humans,U09353,Q16873,DB00143,1
BE0000648,"Glutathione reductase, mitochondrial",Humans,X15722,P00390,DB00143; DB00157; DB00262; DB01644; DB02153; DB02553; DB02895; DB03147; DB03310; DB03867; DB07393; DB07714,12
BE0000185,Glutathione synthetase,Humans,L42531,P48637,DB00143; DB00151; DB03408; DB04395; DB06151,5
BE0000807,Glutathione S-transferase Mu 1,Humans,X08020,P09488,DB00143; DB01834; DB02165; DB02458; DB03314; DB04187,6
BE0000808,Glutathione S-transferase kappa 1,Humans,AY520571,Q9Y2Q3,DB00143; DB04700,2
BE0000809,Glutathione S-transferase A3,Humans,L13275,Q16772,DB00143; DB04521,2
BE0000810,Glutathione S-transferase Mu 3,Humans,J05459,P21266,DB00143,1
BE0000811,Glutathione S-transferase A4,Humans,Y13047,O15217,DB00143,1
BE0000812,Glutathione S-transferase Mu 4,Humans,M96234,Q03013,DB00143; DB03003; DB03032; DB03597; DB03706; DB04132,6
BE0000813,Glutathione S-transferase A5,Humans,BK000212,Q7RTV2,DB00143,1
BE0000814,Glutathione S-transferase P,Humans,M24485,P09211,DB00143; DB00197; DB00316; DB00363; DB00903; DB01015; DB01242; DB01834; DB01915; DB02633; DB03003; DB03619; DB03686; DB03814; DB04132; DB04339; DB04972; DB05460; DB06246; DB07849; DB08370; DB11672; DB11831; DB13014; DB14635,25
BE0000815,Glutathione S-transferase omega-1,Humans,U90313,P78417,DB00143,1
BE0000816,Glutathione peroxidase 1,Humans,Y00433,P07203,DB00143,1
BE0000817,Glutathione peroxidase 2,Humans,X53463,P18283,DB00143,1
BE0000818,Glutathione S-transferase theta-1,Humans,X79389,P30711,DB00143,1
BE0000819,Maleylacetoacetate isomerase,Humans,AJ001838,O43708,DB00143; DB04447; DB08809,3
BE0000820,Epididymal secretory glutathione peroxidase,Humans,AJ005277,O75715,DB00143,1
BE0000821,Glutathione peroxidase 3,Humans,D00632,P22352,DB00143,1
BE0000747,Aldose reductase,Humans,J04795,P15121,DB00143; DB00157; DB00605; DB01689; DB02007; DB02020; DB02021; DB02101; DB02132; DB02383; DB02518; DB02712; DB02834; DB02994; DB03461; DB04272; DB05327; DB06246; DB07028; DB07030; DB07063; DB07093; DB07139; DB07187; DB07450; DB07498; DB07999; DB08000; DB08084; DB08098; DB08449; DB08772,32
BE0000058,Matrix metalloproteinase-9,Humans,J05070,P14780,DB00143; DB00786; DB01017; DB01197; DB01296; DB01949; DB03683; DB07117; DB07246; DB07285; DB14487; DB14533,12
BE0002638,Cytochrome P450 3A4,Humans,M18907,P08684,DB00143; DB00951; DB05478; DB06634,4
BE0002296,Diacylglycerol kinase gamma,Humans,D26135,P49619,DB00144,1
BE0002297,Diacylglycerol kinase delta,Humans,AB078966,Q16760,DB00144,1
BE0002299,Phosphatidylserine synthase 2,Humans,AL834357,Q9BVG9,DB00144,1
BE0002300,Sphingomyelin phosphodiesterase 4,Humans,AB037839,Q9NXE4,DB00144,1
BE0002301,Sphingomyelin phosphodiesterase 3,Humans,AJ250460,Q9NY59,DB00144,1
BE0001001,Probable phospholipid-transporting ATPase IA,Humans,AF067820,Q9Y2Q0,DB00144,1
BE0001132,Protein kinase C alpha type,Humans,X52479,P17252,DB00144; DB00163; DB05013; DB06595; DB06641; DB08846; DB14001; DB14002,8
BE0001099,Phosphatidylserine synthase 1,Humans,D14694,P48651,DB00144,1
BE0000673,Phosphatidylserine decarboxylase proenzyme,Humans,AL050371,Q9UG56,DB00144,1
BE0000189,Scavenger receptor class B member 1,Humans,Z22555,Q8WTV0,DB00144,1
BE0000042,Pyridoxal kinase,Humans,U89606,O00764,DB00147; DB00165; DB03909; DB04770; DB04776,5
BE0000714,Creatine kinase M-type,Humans,M14780,P06732,DB00148; DB02490; DB04027; DB13191,4
BE0000171,"Creatine kinase U-type, mitochondrial",Humans,J04469,P12532,DB00148; DB13191,2
BE0000082,Creatine kinase B-type,Humans,M16451,P12277,DB00148; DB13191,2
BE0000410,"Creatine kinase S-type, mitochondrial",Humans,J05401,P17540,DB00148; DB13191,2
BE0000375,Sodium- and chloride-dependent creatine transporter 1,Humans,L31409,P48029,DB00148; DB13191,2
BE0000567,Guanidinoacetate N-methyltransferase,Humans,Z49878,Q14353,DB00148; DB01752; DB02751; DB13191,4
BE0000204,"Probable leucine--tRNA ligase, mitochondrial",Humans,D21851,Q15031,DB00149,1
BE0000613,Leucine carboxyl methyltransferase 2,Humans,AB011119,O60294,DB00149,1
BE0000450,Leucine carboxyl methyltransferase 1,Humans,AF037601,Q9UIC8,DB00149,1
BE0000769,"Leucine--tRNA ligase, cytoplasmic",Humans,D84223,Q9P2J5,DB00149,1
BE0002311,"Tryptophan--tRNA ligase, mitochondrial",Humans,AJ242739,Q9UGM6,DB00150,1
BE0000228,"Tryptophan--tRNA ligase, cytoplasmic",Humans,M77804,P23381,DB00150; DB01831; DB04537,3
BE0000701,"Cysteine--tRNA ligase, cytoplasmic",Humans,L06845,P49589,DB00151,1
BE0001145,Methylated-DNA--protein-cysteine methyltransferase,Humans,X54228,P16455,DB00151; DB02216; DB04531; DB11831; DB14487; DB14533,6
BE0000963,Thiamine transporter 2,Humans,AF271633,Q9BZV2,DB00151,1
BE0002312,"Probable cysteine--tRNA ligase, mitochondrial",Humans,AK022180,Q9HA77,DB00151,1
BE0000569,Cysteine dioxygenase type 1,Humans,Z31357,Q16878,DB00151; DB00157,2
BE0000157,Thiamin pyrophosphokinase 1,Humans,AB028138,Q9H3S4,DB00152; DB04768,2
BE0003530,Thiamine transporter 1,Humans,AF160812,O60779,DB00152,1
BE0004902,Voltage-dependent calcium channel,Humans,L07738,Q06432,DB00153; DB00381; DB00421; DB11148,4
BE0000017,Prostaglandin G/H synthase 1,Humans,M31822,P23219,DB00154; DB00159; DB00244; DB00316; DB00328; DB00350; DB00461; DB00465; DB00469; DB00500; DB00554; DB00573; DB00586; DB00605; DB00711; DB00712; DB00749; DB00784; DB00788; DB00795; DB00812; DB00814; DB00821; DB00861; DB00870; DB00936; DB00939; DB00945; DB00963; DB00991; DB01009; DB01014; DB01050; DB01283; DB01397; DB01399; DB01401; DB01419; DB01435; DB01600; DB01837; DB01892; DB02047; DB02110; DB02198; DB02266; DB02379; DB02709; DB02773; DB03667; DB03752; DB03753; DB03783; DB04552; DB04557; DB04817; DB06725; DB06736; DB06802; DB07981; DB07983; DB07984; DB08814; DB09212; DB09213; DB09214; DB09215; DB09216; DB09288; DB09295; DB11071; DB11079; DB11201; DB11323; DB12445; DB13346; DB13501; DB13783,78
BE0000262,Prostaglandin G/H synthase 2,Humans,L15326,P35354,DB00154; DB00159; DB00210; DB00233; DB00244; DB00316; DB00328; DB00461; DB00465; DB00469; DB00480; DB00482; DB00500; DB00533; DB00554; DB00573; DB00580; DB00586; DB00605; DB00712; DB00749; DB00784; DB00788; DB00795; DB00812; DB00814; DB00821; DB00861; DB00870; DB00936; DB00939; DB00945; DB00963; DB00991; DB01009; DB01014; DB01041; DB01050; DB01283; DB01397; DB01399; DB01401; DB01419; DB01435; DB01600; DB01628; DB02266; DB02709; DB03477; DB03866; DB04552; DB04725; DB04743; DB05095; DB06725; DB06736; DB06802; DB08439; DB08910; DB09212; DB09213; DB09214; DB09215; DB09216; DB09217; DB09285; DB09288; DB09295; DB11071; DB11079; DB11201; DB11323; DB11327; DB13167; DB13346; DB13501; DB13783,77
BE0000608,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 2",Humans,AF070667,O95865,DB00155,1
BE0000766,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1",Humans,AB001915,O94760,DB00155; DB00213; DB00736; DB05351,4
BE0000067,"Nitric oxide synthase, brain",Humans,U17327,P29475,DB00155; DB01221; DB01821; DB01997; DB02027; DB02044; DB02077; DB02143; DB02644; DB02727; DB02991; DB03144; DB03147; DB03247; DB03449; DB03461; DB03707; DB03710; DB03892; DB04223; DB08018; DB08019; DB09241,23
BE0002313,Protein-arginine deiminase type-6,Humans,AY422079,Q6TGC4,DB00155,1
BE0002314,Protein-arginine deiminase type-1,Humans,AB033768,Q9ULC6,DB00155,1
BE0002315,Protein-arginine deiminase type-3,Humans,AB026831,Q9ULW8,DB00155,1
BE0002316,Protein-arginine deiminase type-2,Humans,AB030176,Q9Y2J8,DB00155,1
BE0001092,Protein-arginine deiminase type-4,Humans,AB017919,Q9UM07,DB00155; DB00207; DB00759; DB01082; DB07449,5
BE0000234,"Threonine--tRNA ligase, cytoplasmic",Humans,M63180,P26639,DB00156,1
BE0002317,"Threonine--tRNA ligase, mitochondrial",Humans,AK222814,Q9BW92,DB00156,1
BE0000645,UDP-glucose 6-dehydrogenase,Humans,AF061016,O60701,DB00157,1
BE0000227,Alcohol dehydrogenase 1A,Humans,M12271,P07327,DB00157; DB02721; DB04065,3
BE0000299,Sorbitol dehydrogenase,Humans,U07361,Q00796,DB00157; DB04478,2
BE0000360,Alcohol dehydrogenase 4,Humans,M15943,P08319,DB00157; DB03559,2
BE0000465,Alcohol dehydrogenase 1C,Humans,X04299,P00326,DB00157; DB01711; DB02131; DB02659; DB02721; DB02822; DB02871; DB03020; DB03061; DB03226; DB03559; DB04071; DB04113; DB04312; DB04448,15
BE0000400,Alcohol dehydrogenase 1B,Humans,M24317,P00325,DB00157; DB02481; DB02721; DB03461; DB03703; DB04105,6
BE0000522,Alcohol dehydrogenase class 4 mu/sigma chain,Humans,L33179,P40394,DB00157,1
BE0000208,"Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic",Humans,L34041,P21695,DB00157; DB00331,2
BE0000297,L-lactate dehydrogenase A-like 6A,Humans,AY581313,Q6ZMR3,DB00157,1
BE0000009,Alcohol dehydrogenase class-3,Humans,M30471,P11766,DB00157; DB03017; DB03704; DB04153,4
BE0000317,3-hydroxyacyl-CoA dehydrogenase type-2,Humans,U96132,Q99714,DB00157,1
