,name,organism,GenBank_ID,UniProt_ID,drugs,drugs_num
BE0002272,"Probable glutamate--tRNA ligase, mitochondrial",Humans,AL832489,Q5JPH6,DB00142,1
BE0002273,Lengsin,Humans,AF242388,Q5TDP6,DB00142,1
BE0002244,Glutamine-dependent NAD(+) synthetase,Humans,AB091316,Q6IA69,DB00142,1
BE0002274,"N-acetylglutamate synthase, mitochondrial",Humans,AY116537,Q8N159,DB00142,1
BE0000641,"Glutamate receptor ionotropic, NMDA 3A",Humans,AJ416950,Q8TCU5,DB00142; DB00193; DB00333; DB00392; DB00514; DB00721; DB00915; DB00949; DB01159; DB01161; DB01173; DB01221; DB06151,13
BE0002275,Mitochondrial glutamate carrier 2,Humans,AJ428203,Q9H1K4,DB00142,1
BE0002276,Mitochondrial glutamate carrier 1,Humans,AJ428202,Q9H936,DB00142,1
BE0000073,"Alpha-aminoadipic semialdehyde synthase, mitochondrial",Humans,AF229180,Q9UDR5,DB00142; DB00157,2
BE0000003,"Glutaminase liver isoform, mitochondrial",Humans,AF110330,Q9UI32,DB00142,1
BE0002277,Aspartyl aminopeptidase,Humans,AF005050,Q9ULA0,DB00142,1
BE0002278,"Glutamate receptor ionotropic, delta-1",Humans,BC039263,Q9ULK0,DB00142,1
BE0004640,Carboxypeptidase Q,Humans,AB026891,Q9Y646,DB00142,1
BE0000180,"Glutamate dehydrogenase 1, mitochondrial",Humans,X07674,P00367,DB00142; DB00157; DB00756; DB11081,4
BE0000346,"Glutamate receptor ionotropic, kainate 1",Humans,L19058,P39086,DB00142; DB00273,2
BE0000640,Glutamate receptor 1,Humans,M64752,P42261,DB00142; DB00228; DB00273; DB00753; DB01028; DB01189; DB01236; DB08883; DB13146,9
BE0000606,Glutamate--cysteine ligase regulatory subunit,Humans,L35546,P48507,DB00142; DB00151,2
BE0000568,Glutamate carboxypeptidase 2,Humans,M99487,Q04609,DB00142,1
BE0000602,Glutamate decarboxylase 2,Humans,M81882,Q05329,DB00142,1
BE0000829,Glutamate receptor 2,Humans,L20814,P42262,DB00142; DB00237; DB00241; DB00306; DB00312; DB00418; DB00599; DB00794; DB00849; DB01174; DB01346; DB01351; DB01353; DB13146,14
BE0000831,Glutamate receptor 3,Humans,U10302,P42263,DB00142; DB13146; DB14507,3
BE0000830,Glutamate receptor 4,Humans,U16129,P48058,DB00142; DB13146,2
BE0000823,Delta-1-pyrroline-5-carboxylate synthase,Humans,X94453,P54886,DB00142,1
BE0000826,"Glutamate receptor ionotropic, kainate 2",Humans,U16126,Q13002,DB00142; DB00237; DB00241; DB00306; DB00312; DB00418; DB00599; DB00794; DB00849; DB01174; DB01351; DB01353,12
BE0000832,"Glutamate receptor ionotropic, kainate 3",Humans,U16127,Q13003,DB00142,1
BE0002279,Microsomal glutathione S-transferase 3,Humans,AF026977,O14880,DB00143,1
BE0001167,Hematopoietic prostaglandin D synthase,Humans,D82073,O60760,DB00143; DB00162; DB00755,3
BE0002280,Thioredoxin domain-containing protein 12,Humans,AF543416,O95881,DB00143,1
BE0002281,Glutathione S-transferase A1,Humans,M15872,P08263,DB00143,1
BE0002189,Glutathione S-transferase A2,Humans,M16594,P09210,DB00143; DB00608,2
BE0002282,Microsomal glutathione S-transferase 1,Humans,J03746,P10620,DB00143,1
BE0002283,S-formylglutathione hydrolase,Humans,M13450,P10768,DB00143,1
BE0000889,Gamma-glutamyltranspeptidase 1,Humans,J04131,P19440,DB00143,1
BE0001189,Glutathione S-transferase Mu 2,Humans,M63509,P28161,DB00143; DB03310,2
BE0002284,Glutaredoxin-1,Humans,D21238,P35754,DB00143,1
BE0001135,"Phospholipid hydroperoxide glutathione peroxidase, mitochondrial",Humans,X71973,P36969,DB00143,1
BE0002285,Glutathione S-transferase Mu 5,Humans,L02321,P46439,DB00143,1
BE0002286,Glutathione peroxidase 6,Humans,AY324826,P59796,DB00143,1
BE0001825,"Hydroxyacylglutathione hydrolase, mitochondrial",Humans,X90999,Q16775,DB00143,1
BE0002287,Glutathione peroxidase,Humans,BC070258,Q6NSD4,DB00143,1
BE0002288,Probable glutathione peroxidase 8,Humans,AK074216,Q8TED1,DB00143,1
BE0002289,Glutathione peroxidase 7,Humans,AF320068,Q96SL4,DB00143,1
BE0002290,Microsomal glutathione S-transferase 2,Humans,U77604,Q99735,DB00143,1
BE0002291,Glutathione S-transferase omega-2,Humans,AY350731,Q9H4Y5,DB00143,1
BE0002292,"Glutaredoxin-2, mitochondrial",Humans,AF132495,Q9NS18,DB00143,1
BE0000962,Lactoylglutathione lyase,Humans,D13315,Q04760,DB00143; DB00328,2
BE0001117,Leukotriene C4 synthase,Humans,U09353,Q16873,DB00143,1
BE0000648,"Glutathione reductase, mitochondrial",Humans,X15722,P00390,DB00143; DB00157; DB00262; DB03147; DB03310,5
BE0000185,Glutathione synthetase,Humans,L42531,P48637,DB00143; DB00151; DB06151,3
BE0000807,Glutathione S-transferase Mu 1,Humans,X08020,P09488,DB00143,1
BE0000808,Glutathione S-transferase kappa 1,Humans,AY520571,Q9Y2Q3,DB00143,1
BE0000809,Glutathione S-transferase A3,Humans,L13275,Q16772,DB00143,1
BE0000810,Glutathione S-transferase Mu 3,Humans,J05459,P21266,DB00143,1
BE0000811,Glutathione S-transferase A4,Humans,Y13047,O15217,DB00143,1
BE0000812,Glutathione S-transferase Mu 4,Humans,M96234,Q03013,DB00143,1
BE0000813,Glutathione S-transferase A5,Humans,BK000212,Q7RTV2,DB00143,1
BE0000814,Glutathione S-transferase P,Humans,M24485,P09211,DB00143; DB00316; DB00363; DB00903; DB01015; DB01242; DB03619; DB04339; DB11672,9
BE0000815,Glutathione S-transferase omega-1,Humans,U90313,P78417,DB00143,1
BE0000816,Glutathione peroxidase 1,Humans,Y00433,P07203,DB00143,1
BE0000817,Glutathione peroxidase 2,Humans,X53463,P18283,DB00143,1
BE0000818,Glutathione S-transferase theta-1,Humans,X79389,P30711,DB00143,1
BE0000819,Maleylacetoacetate isomerase,Humans,AJ001838,O43708,DB00143; DB08809,2
BE0000820,Epididymal secretory glutathione peroxidase,Humans,AJ005277,O75715,DB00143,1
BE0000821,Glutathione peroxidase 3,Humans,D00632,P22352,DB00143,1
BE0000747,Aldose reductase,Humans,J04795,P15121,DB00143; DB00157; DB00605; DB04272,4
BE0000058,Matrix metalloproteinase-9,Humans,J05070,P14780,DB00143; DB01017; DB01197; DB01296; DB14487; DB14533,6
BE0002638,Cytochrome P450 3A4,Humans,M18907,P08684,DB00143; DB00951,2
BE0002296,Diacylglycerol kinase gamma,Humans,D26135,P49619,DB00144,1
BE0002297,Diacylglycerol kinase delta,Humans,AB078966,Q16760,DB00144,1
BE0002299,Phosphatidylserine synthase 2,Humans,AL834357,Q9BVG9,DB00144,1
BE0002300,Sphingomyelin phosphodiesterase 4,Humans,AB037839,Q9NXE4,DB00144,1
BE0002301,Sphingomyelin phosphodiesterase 3,Humans,AJ250460,Q9NY59,DB00144,1
BE0001001,Probable phospholipid-transporting ATPase IA,Humans,AF067820,Q9Y2Q0,DB00144,1
BE0001132,Protein kinase C alpha type,Humans,X52479,P17252,DB00144; DB00163; DB05013; DB06595; DB14001; DB14002,6
BE0001099,Phosphatidylserine synthase 1,Humans,D14694,P48651,DB00144,1
BE0000673,Phosphatidylserine decarboxylase proenzyme,Humans,AL050371,Q9UG56,DB00144,1
BE0000189,Scavenger receptor class B member 1,Humans,Z22555,Q8WTV0,DB00144,1
BE0000714,Creatine kinase M-type,Humans,M14780,P06732,DB00148,1
BE0000171,"Creatine kinase U-type, mitochondrial",Humans,J04469,P12532,DB00148,1
BE0000082,Creatine kinase B-type,Humans,M16451,P12277,DB00148,1
BE0000410,"Creatine kinase S-type, mitochondrial",Humans,J05401,P17540,DB00148,1
BE0000375,Sodium- and chloride-dependent creatine transporter 1,Humans,L31409,P48029,DB00148,1
BE0000567,Guanidinoacetate N-methyltransferase,Humans,Z49878,Q14353,DB00148,1
BE0000204,"Probable leucine--tRNA ligase, mitochondrial",Humans,D21851,Q15031,DB00149,1
BE0000613,Leucine carboxyl methyltransferase 2,Humans,AB011119,O60294,DB00149,1
BE0000450,Leucine carboxyl methyltransferase 1,Humans,AF037601,Q9UIC8,DB00149,1
BE0000769,"Leucine--tRNA ligase, cytoplasmic",Humans,D84223,Q9P2J5,DB00149,1
BE0002311,"Tryptophan--tRNA ligase, mitochondrial",Humans,AJ242739,Q9UGM6,DB00150,1
BE0000228,"Tryptophan--tRNA ligase, cytoplasmic",Humans,M77804,P23381,DB00150,1
BE0000701,"Cysteine--tRNA ligase, cytoplasmic",Humans,L06845,P49589,DB00151,1
BE0001145,Methylated-DNA--protein-cysteine methyltransferase,Humans,X54228,P16455,DB00151; DB14487; DB14533,3
BE0000963,Thiamine transporter 2,Humans,AF271633,Q9BZV2,DB00151,1
BE0002312,"Probable cysteine--tRNA ligase, mitochondrial",Humans,AK022180,Q9HA77,DB00151,1
BE0000569,Cysteine dioxygenase type 1,Humans,Z31357,Q16878,DB00151; DB00157,2
BE0000157,Thiamin pyrophosphokinase 1,Humans,AB028138,Q9H3S4,DB00152,1
BE0003530,Thiamine transporter 1,Humans,AF160812,O60779,DB00152,1
BE0004902,Voltage-dependent calcium channel,Humans,L07738,Q06432,DB00153; DB00381; DB00421; DB11148,4
BE0000608,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 2",Humans,AF070667,O95865,DB00155,1
BE0000766,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1",Humans,AB001915,O94760,DB00155; DB00213; DB00736; DB05351,4
BE0000067,"Nitric oxide synthase, brain",Humans,U17327,P29475,DB00155; DB01221; DB03147; DB03247; DB09241,5
BE0002313,Protein-arginine deiminase type-6,Humans,AY422079,Q6TGC4,DB00155,1
BE0002314,Protein-arginine deiminase type-1,Humans,AB033768,Q9ULC6,DB00155,1
BE0002315,Protein-arginine deiminase type-3,Humans,AB026831,Q9ULW8,DB00155,1
BE0002316,Protein-arginine deiminase type-2,Humans,AB030176,Q9Y2J8,DB00155,1
BE0001092,Protein-arginine deiminase type-4,Humans,AB017919,Q9UM07,DB00155; DB00207; DB00759; DB01082,4
BE0000234,"Threonine--tRNA ligase, cytoplasmic",Humans,M63180,P26639,DB00156,1
BE0002317,"Threonine--tRNA ligase, mitochondrial",Humans,AK222814,Q9BW92,DB00156,1
BE0000645,UDP-glucose 6-dehydrogenase,Humans,AF061016,O60701,DB00157,1
BE0000227,Alcohol dehydrogenase 1A,Humans,M12271,P07327,DB00157,1
BE0000299,Sorbitol dehydrogenase,Humans,U07361,Q00796,DB00157,1
BE0000360,Alcohol dehydrogenase 4,Humans,M15943,P08319,DB00157,1
BE0000465,Alcohol dehydrogenase 1C,Humans,X04299,P00326,DB00157; DB02659,2
BE0000400,Alcohol dehydrogenase 1B,Humans,M24317,P00325,DB00157,1
BE0000522,Alcohol dehydrogenase class 4 mu/sigma chain,Humans,L33179,P40394,DB00157,1
BE0000208,"Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic",Humans,L34041,P21695,DB00157; DB00331,2
BE0000297,L-lactate dehydrogenase A-like 6A,Humans,AY581313,Q6ZMR3,DB00157,1
BE0000009,Alcohol dehydrogenase class-3,Humans,M30471,P11766,DB00157; DB03017,2
BE0000317,3-hydroxyacyl-CoA dehydrogenase type-2,Humans,U96132,Q99714,DB00157,1
BE0000780,"Malate dehydrogenase, mitochondrial",Humans,AF047470,P40926,DB00157; DB04272; DB09092,3
BE0000425,L-lactate dehydrogenase A chain,Humans,X02152,P00338,DB00157; DB02701; DB09118,3
BE0000148,"NAD-dependent malic enzyme, mitochondrial",Humans,M55905,P23368,DB00157,1
BE0000408,Peroxisomal multifunctional enzyme type 2,Humans,X87176,P51659,DB00157,1
BE0000100,L-lactate dehydrogenase A-like 6B,Humans,AY009108,Q9BYZ2,DB00157,1
BE0000149,L-lactate dehydrogenase C chain,Humans,J02938,P07864,DB00157,1
BE0000068,L-lactate dehydrogenase B chain,Humans,X13794,P07195,DB00157; DB09118,2
BE0000586,Peroxisomal bifunctional enzyme,Humans,L07077,Q08426,DB00157,1
BE0000377,"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial",Humans,X96752,Q16836,DB00157,1
BE0000328,"NADP-dependent malic enzyme, mitochondrial",Humans,X79440,Q16798,DB00157,1
BE0000175,"D-beta-hydroxybutyrate dehydrogenase, mitochondrial",Humans,M93107,Q02338,DB00157,1
BE0000589,"Malate dehydrogenase, cytoplasmic",Humans,D55654,P40925,DB00157,1
BE0000128,"3-hydroxyisobutyrate dehydrogenase, mitochondrial",Humans,AC007130,P31937,DB00157,1
BE0000336,Testosterone 17-beta-dehydrogenase 3,Humans,U05659,P37058,DB00157,1
BE0000574,3-hydroxy-3-methylglutaryl-coenzyme A reductase,Humans,M11058,P04035,DB00157; DB00175; DB00227; DB00439; DB00641; DB01076; DB01095; DB01098; DB08860,9
BE0000604,NADP-dependent malic enzyme,Humans,X77244,P48163,DB00157,1
BE0000161,D-3-phosphoglycerate dehydrogenase,Humans,AF006043,O43175,DB00157,1
BE0000184,3-keto-steroid reductase,Humans,AF098786,P56937,DB00157,1
BE0000771,"Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial",Humans,Z68907,P51553,DB00157,1
BE0000559,"Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial",Humans,U49283,O43837,DB00157,1
BE0000011,"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial",Humans,U07681,P50213,DB00157; DB09092,2
BE0000194,Estradiol 17-beta-dehydrogenase 1,Humans,X13440,P14061,DB00157; DB01708,2
BE0000006,Estradiol 17-beta-dehydrogenase 2,Humans,L11708,P37059,DB00157; DB00783; DB13952; DB13953; DB13954; DB13955; DB13956,7
BE0000570,11-cis retinol dehydrogenase,Humans,U43559,Q92781,DB00157; DB00162,2
BE0000357,GDH/6PGL endoplasmic bifunctional protein,Humans,AJ012590,O95479,DB00157,1
BE0000578,Estradiol 17-beta-dehydrogenase 8,Humans,BT007239,Q92506,DB00157,1
BE0000438,Aldo-keto reductase family 1 member C4,Humans,S68287,P17516,DB00157,1
BE0000722,Inosine-5'-monophosphate dehydrogenase 2,Humans,J04208,P12268,DB00157; DB00688; DB00811; DB01024,4
BE0000592,Aldo-keto reductase family 1 member C3,Humans,S68288,P42330,DB00157; DB00328; DB01698; DB02266,4
BE0000552,15-hydroxyprostaglandin dehydrogenase [NAD(+)],Humans,L76465,P15428,DB00157,1
BE0000662,GDP-L-fucose synthase,Humans,U58766,Q13630,DB00157,1
BE0000126,Aldo-keto reductase family 1 member C1,Humans,M86609,Q04828,DB00157; DB00936; DB00945,3
BE0000329,Corticosteroid 11-beta-dehydrogenase isozyme 1,Humans,M76665,P28845,DB00157; DB00635; DB13751,3
BE0000059,3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 2,Humans,M67466,P26439,DB00157; DB01108,2
BE0000051,3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 1,Humans,M27137,P14060,DB00157; DB00741; DB01108; DB14539; DB14540; DB14541; DB14542; DB14543; DB14544,9
BE0000761,Inosine-5'-monophosphate dehydrogenase 1,Humans,J05272,P20839,DB00157; DB00688; DB00811; DB01024,4
BE0000260,"Trifunctional enzyme subunit alpha, mitochondrial",Humans,D16480,P40939,DB00157,1
BE0000133,"Aldehyde dehydrogenase, mitochondrial",Humans,X05409,P05091,DB00157; DB00822,2
BE0000131,Corticosteroid 11-beta-dehydrogenase isozyme 2,Humans,U14631,P80365,DB00157; DB00741; DB01185; DB14539; DB14540; DB14541; DB14542; DB14543; DB14544,9
BE0000622,Aldo-keto reductase family 1 member C2,Humans,U05598,P52895,DB00157; DB01586; DB06777,3
BE0000044,"Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating",Humans,U47105,Q15738,DB00157,1
BE0000193,Aldehyde dehydrogenase family 3 member B2,Humans,U37519,P48448,DB00157,1
BE0000231,"Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial",Humans,AJ249994,Q02252,DB00157,1
BE0000718,"Aldehyde dehydrogenase, dimeric NADP-preferring",Humans,M74542,P30838,DB00157,1
BE0000554,Retinal dehydrogenase 1,Humans,M31994,P00352,DB00157; DB00162; DB00755,3
BE0000720,"Glyceraldehyde-3-phosphate dehydrogenase, testis-specific",Humans,AJ005371,O14556,DB00157; DB14487; DB14533,3
BE0000287,4-trimethylaminobutyraldehyde dehydrogenase,Humans,U34252,P49189,DB00157,1
BE0000583,Aldehyde dehydrogenase family 1 member A3,Humans,U07919,P47895,DB00157; DB00162,2
BE0000479,"Aldehyde dehydrogenase X, mitochondrial",Humans,M63967,P30837,DB00157,1
BE0000446,Aldehyde dehydrogenase family 3 member B1,Humans,U10868,P43353,DB00157,1
BE0000542,Glyceraldehyde-3-phosphate dehydrogenase,Humans,X01677,P04406,DB00157; DB09092,2
BE0000513,Retinal dehydrogenase 2,Humans,AB015226,O94788,DB00157; DB00162; DB00755,3
BE0000600,Fatty aldehyde dehydrogenase,Humans,L47162,P51648,DB00157,1
BE0000135,Alpha-aminoadipic semialdehyde dehydrogenase,Humans,S74728,P49419,DB00157,1
BE0000728,Pyrroline-5-carboxylate reductase 2,Humans,AF087859,Q96C36,DB00157; DB00172,2
BE0000225,"Pyrroline-5-carboxylate reductase 1, mitochondrial",Humans,M77836,P32322,DB00157; DB00172,2
BE0000098,"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial",Humans,M34479,P11177,DB00157,1
BE0000609,"Pyruvate dehydrogenase E1 component subunit alpha, testis-specific form, mitochondrial",Humans,M86808,P29803,DB00157,1
BE0000571,"Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial",Humans,M27257,P08559,DB00157,1
BE0000741,Biliverdin reductase A,Humans,X93086,P53004,DB00157,1
BE0000762,"Short-chain specific acyl-CoA dehydrogenase, mitochondrial",Humans,M26393,P16219,DB00157; DB03147,2
BE0000330,Dihydrofolate reductase,Humans,J00140,P00374,DB00157; DB00205; DB00440; DB00563; DB00642; DB00798; DB01131; DB01157; DB06813,9
BE0000162,"2-oxoglutarate dehydrogenase, mitochondrial",Humans,D10523,Q02218,DB00157; DB00313; DB09092,3
BE0000031,7-dehydrocholesterol reductase,Humans,AF096305,Q9UBM7,DB00157,1
BE0000220,Ribosyldihydronicotinamide dehydrogenase [quinone],Humans,J02888,P16083,DB00157; DB00170; DB01065; DB01087; DB02709; DB03147,6
BE0000655,NADH-ubiquinone oxidoreductase chain 2,Humans,J01415,P03891,DB00157,1
BE0000196,NADH-ubiquinone oxidoreductase chain 3,Humans,J01415,P03897,DB00157,1
BE0000307,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial",Humans,AC005329,O75251,DB00157,1
BE0000617,"C-1-tetrahydrofolate synthase, cytoplasmic",Humans,J04031,P11586,DB00157,1
BE0000268,"Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial",Humans,X16396,P13995,DB00157,1
BE0000244,"Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial",Humans,U24267,P30038,DB00157,1
BE0000160,NADH-cytochrome b5 reductase 3,Humans,M28713,P00387,DB00157; DB03147,2
BE0000541,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11,Humans,AJ539081,Q86Y39,DB00157,1
BE0000551,NADH-ubiquinone oxidoreductase chain 4,Humans,J01415,P03905,DB00157,1
BE0000540,Dihydropteridine reductase,Humans,X04882,P09417,DB00157,1
BE0000503,NADH-ubiquinone oxidoreductase chain 1,Humans,V00662,P03886,DB00157; DB01028; DB01159; DB01189; DB01236,5
BE0000008,"NAD(P) transhydrogenase, mitochondrial",Humans,U40490,Q13423,DB00157; DB09092,2
BE0000473,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5,Humans,U53468,Q16718,DB00157,1
BE0000305,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial",Humans,AF050641,Q16795,DB00157; DB03147,2
BE0000272,NADH-ubiquinone oxidoreductase chain 4L,Humans,J01415,P03901,DB00157,1
BE0000081,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial",Humans,AF087661,O95299,DB00157,1
BE0000401,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7,Humans,AF050637,O95182,DB00157,1
BE0000224,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 1,Humans,X81900,O15239,DB00157,1
BE0000348,NADH-ubiquinone oxidoreductase chain 6,Humans,J01415,P03923,DB00157,1
BE0000580,NADH-ubiquinone oxidoreductase chain 5,Humans,J01415,P03915,DB00157; DB05382,2
BE0000169,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4,Humans,U94586,O00483,DB00157,1
BE0000213,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6,Humans,AF047182,P56556,DB00157,1
BE0000545,"Acyl carrier protein, mitochondrial",Humans,AF087660,O14561,DB00157,1
BE0000550,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2,Humans,AF047185,O43678,DB00157,1
BE0000367,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8,Humans,AF044953,P51970,DB00157,1
BE0000684,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 3,Humans,AF044955,O95167,DB00157,1
BE0000676,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial",Humans,AF044958,O95169,DB00157,1
BE0000173,NADH dehydrogenase [ubiquinone] 1 subunit C2,Humans,AF087659,O95298,DB00157; DB01136,2
BE0000338,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1,Humans,AF050638,O75438,DB00157,1
BE0000493,"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial",Humans,X61100,P28331,DB00157,1
BE0000245,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10,Humans,AF044954,O96000,DB00157,1
BE0000295,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4,Humans,AF044957,O95168,DB00157,1
BE0000284,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3,Humans,AF047183,O43676,DB00157,1
BE0000427,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 2, mitochondrial",Humans,AF050639,O95178,DB00157,1
BE0000512,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7,Humans,M33374,P17568,DB00157,1
BE0000596,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9,Humans,AF044956,Q9Y6M9,DB00157,1
BE0000729,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial",Humans,AF013160,O75306,DB00157,1
BE0000243,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial",Humans,AF047181,O43674,DB00157,1
BE0000313,"NADH dehydrogenase [ubiquinone] 1 subunit C1, mitochondrial",Humans,AF047184,O43677,DB00157,1
BE0000376,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6,Humans,AF035840,O95139,DB00157,1
BE0000027,"NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial",Humans,X99726,P56181,DB00157; DB09270,2
BE0000737,"Dihydrolipoyl dehydrogenase, mitochondrial",Humans,J03490,P09622,DB00157; DB03147,2
BE0000191,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial",Humans,AF067139,O75489,DB00157,1
BE0000754,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12,Humans,AF217092,Q9UI09,DB00157,1
BE0000089,NADH dehydrogenase [ubiquinone] iron-sulfur protein 5,Humans,AF047434,O43920,DB00157,1
BE0000500,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial",Humans,AF020351,O43181,DB00157,1
