,name,organism,GenBank_ID,UniProt_ID,drugs,drugs_num
BE0000660,Serine palmitoyltransferase 2,Humans,Y08686,O15270,DB00114; DB00133,2
BE0000079,Cysteine sulfinic acid decarboxylase,Humans,AF116546,Q9Y600,DB00114; DB00151,2
BE0000002,Histidine decarboxylase,Humans,X54297,P19113,DB00114; DB00117,2
BE0000448,Arginine decarboxylase,Humans,AY050634,Q96A70,DB00114; DB00125,2
BE0000164,L-serine dehydratase/L-threonine deaminase,Humans,J05037,P20132,DB00114; DB00133,2
BE0000518,"2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial",Humans,AF077740,O75600,DB00114; DB00145,2
BE0000618,"Glycine dehydrogenase [decarboxylating], mitochondrial",Humans,M63635,P23378,DB00114; DB00145,2
BE0000667,Alanine aminotransferase 1,Humans,U70732,P24298,DB00114; DB00142; DB00160; DB00780,4
BE0000603,Phosphoserine aminotransferase,Humans,AF113132,Q9Y617,DB00114; DB00142,2
BE0000409,"5-aminolevulinate synthase, nonspecific, mitochondrial",Humans,X56351,P13196,DB00114; DB00145,2
BE0000316,Serine--pyruvate aminotransferase,Humans,X56092,P21549,DB00114; DB00133; DB00145; DB00160; DB02079; DB04083; DB08060,7
BE0000278,Pyridoxal phosphate phosphatase,Humans,AY125047,Q96GD0,DB00114,1
BE0000441,Serine palmitoyltransferase 1,Humans,Y08685,O15269,DB00114; DB00133,2
BE0000791,Cystathionine gamma-lyase,Humans,S52784,P32929,DB00114; DB00151; DB02328; DB03928; DB04217,5
BE0000517,"Branched-chain-amino-acid aminotransferase, cytosolic",Humans,U21551,P54687,DB00114; DB00142; DB00149; DB00161; DB00167; DB07544,6
BE0000721,"Branched-chain-amino-acid aminotransferase, mitochondrial",Humans,U68418,O15382,DB00114; DB00142; DB00149; DB00167; DB02142; DB02635; DB04074,7
BE0002149,Proline synthase co-transcribed bacterial homolog protein,Humans,AB018566,O94903,DB00114; DB00172,2
BE0000822,Formimidoyltransferase-cyclodeaminase,Humans,AF169017,O95954,DB00114; DB00116; DB00142; DB03256,4
BE0000383,"Aspartate aminotransferase, mitochondrial",Humans,M22632,P00505,DB00114; DB00128; DB00142; DB02783,4
BE0002150,"Glycogen phosphorylase, brain form",Humans,J03544,P11216,DB00114; DB03496,2
BE0000916,"Glycogen phosphorylase, muscle form",Humans,M32598,P11217,DB00114; DB01823; DB01843; DB02007; DB02320; DB02348; DB02379; DB02447; DB02471; DB02519; DB02604; DB02719; DB02720; DB02843; DB02964; DB03067; DB03133; DB03218; DB03250; DB03286; DB03354; DB03383; DB03392; DB03479; DB03496; DB03657; DB03835; DB04013; DB04044; DB04055; DB04083; DB04195; DB04295; DB04522; DB04544; DB04566; DB04642; DB04643; DB04644; DB04645; DB06986; DB07066; DB07792; DB07793; DB07807; DB07949; DB08151; DB08322; DB08500; DB08503,50
BE0002151,Aromatic-L-amino-acid decarboxylase,Humans,M76180,P20711,DB00114; DB00190; DB00968; DB12783,4
BE0002152,Aspartate aminotransferase,Humans,AY513279,Q2TU84,DB00114; DB00128; DB00142,3
BE0002154,Serine hydroxymethyltransferase,Humans,AK223555,Q53ET4,DB00114; DB00116; DB00145,3
BE0002155,Selenocysteine lyase variant,Humans,AB209458,Q59FK2,DB00114,1
BE0002156,Phosphorylase,Humans,AB209080,Q59GM9,DB00114,1
BE0002157,Ornithine aminotransferase variant,Humans,AB208817,Q59HE2,DB00114,1
BE0002158,5-aminolevulinate synthase,Humans,AY260745,Q5JAM2,DB00114,1
BE0002159,"Glutamate decarboxylase 2 (Pancreatic islets and brain, 65kDa)",Humans,AL162503,Q5VZ30,DB00114,1
BE0002160,DDC protein,Humans,CR456724,Q6IBS8,DB00114,1
BE0002161,Pyridoxal-dependent decarboxylase domain-containing protein 1,Humans,BC060871,Q6P996,DB00114,1
BE0002162,Kynurenine--oxoglutarate transaminase 3,Humans,AY028624,Q6YP21,DB00114; DB00142,2
BE0002163,Glutamate decarboxylase-like protein 1,Humans,AK128643,Q6ZQY3,DB00114,1
BE0004605,Selenocysteine lyase,Humans,AK128643,Q96I15,DB00114,1
BE0004612,Immunoglobulin superfamily member 10,Humans,AK128643,Q6WRI0,DB00114,1
BE0002164,5-phosphohydroxy-L-lysine phospho-lyase,Humans,AF318375,Q8IUZ5,DB00114; DB00160,2
BE0002165,"Glutamate decarboxylase 1 (Brain, 67kDa)",Humans,BC037780,Q8IVA8,DB00114,1
BE0000292,"Serine hydroxymethyltransferase, mitochondrial",Humans,U23143,P34897,DB00114; DB00116; DB00145; DB11638,4
BE0000898,"5-aminolevulinate synthase, erythroid-specific, mitochondrial",Humans,X56352,P22557,DB00114; DB00145,2
BE0002166,Alanine aminotransferase 2,Humans,AY029173,Q8TD30,DB00114; DB00142; DB00160; DB00780,4
BE0002167,Molybdenum cofactor sulfurase,Humans,AK000740,Q96EN8,DB00114,1
BE0002168,Serine dehydratase-like,Humans,AF134473,Q96GA7,DB00114,1
BE0002169,P-selectin cytoplasmic tail-associated protein (PCAP),Humans,AB044561,Q96JQ3,DB00114,1
BE0002170,Hepatic peroxysomal alanine:glyoxylate aminotransferase,Humans,AF348451,Q9BXA1,DB00114,1
BE0000388,Serine racemase,Humans,AF169974,Q9GZT4,DB00114; DB00133,2
BE0002171,O-phosphoseryl-tRNA(Sec) selenium transferase,Humans,AF146396,Q9HD40,DB00114,1
BE0002172,Serine palmitoyltransferase 3,Humans,AK001974,Q9NUV7,DB00114,1
BE0002173,Glutamic acid decarboxylase,Humans,AJ251501,Q9UGI5,DB00114; DB00780,2
BE0002174,Alanine-glyoxylate aminotransferase homolog,Humans,AF191687,Q9UJX1,DB00114,1
BE0000734,Methionine synthase,Humans,U71285,Q99707,DB00115; DB00116; DB00134; DB00200; DB11590,5
BE0000777,"Methylmalonyl-CoA mutase, mitochondrial",Humans,M65131,P22033,DB00115; DB00200,2
BE0000763,Methionine synthase reductase,Humans,AF121213,Q9UBK8,DB00115; DB00134; DB00200,3
BE0000320,"Methylmalonic aciduria type A protein, mitochondrial",Humans,AF524846,Q8IVH4,DB00115; DB00200,2
BE0002175,Methylmalonic aciduria and homocystinuria type C protein,Humans,AL080062,Q9Y4U1,DB00115; DB00200,2
BE0002176,Methylenetetrahydrofolate reductase,Humans,U09806,P42898,DB00115; DB00116,2
BE0000617,"C-1-tetrahydrofolate synthase, cytoplasmic",Humans,J04031,P11586,DB00116; DB00157; DB02358; DB03461; DB04322,5
BE0000268,"Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial",Humans,X16396,P13995,DB00116; DB00157,2
BE0000010,"Aminomethyltransferase, mitochondrial",Humans,D13811,P48728,DB00116; DB00157; DB04789,3
BE0000933,Cytosolic 10-formyltetrahydrofolate dehydrogenase,Humans,AF052732,O75891,DB00116,1
BE0001240,Bifunctional purine biosynthesis protein PURH,Humans,U37436,P31939,DB00116; DB00642; DB01700; DB01972; DB02309; DB03442; DB04057,7
BE0002177,"Methionyl-tRNA formyltransferase, mitochondrial",Humans,BC016630,Q96DP5,DB00116,1
BE0000740,"Histidine--tRNA ligase, cytoplasmic",Humans,Z11518,P12081,DB00117,1
BE0000285,Sodium-coupled neutral amino acid transporter 3,Humans,AF244548,Q99624,DB00117; DB00174,2
BE0000086,Histidine ammonia-lyase,Humans,D16626,P42357,DB00117,1
BE0000372,Glycine N-methyltransferase,Humans,AF101477,Q14749,DB00118; DB00145; DB01752; DB04272,4
BE0000101,S-adenosylmethionine decarboxylase proenzyme,Humans,M21154,P17707,DB00118; DB01917; DB03754; DB08163,4
BE0000304,S-adenosylmethionine synthase isoform type-2,Humans,X68836,P31153,DB00118,1
BE0000407,S-adenosylmethionine synthase isoform type-1,Humans,D49357,Q00266,DB00118; DB03191; DB03611,3
BE0002089,Catechol O-methyltransferase,Humans,M65212,P21964,DB00118; DB00323; DB00494; DB02105; DB02342; DB03336; DB03907; DB04820; DB07462; DB08049; DB11632,11
BE0008997,Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1,Humans,M65212,Q8N1G2,DB00118,1
BE0005015,Arsenite methyltransferase,Humans,M65212,Q9HBK9,DB00118,1
BE0000449,Monocarboxylate transporter 4,Humans,U81800,O15427,DB00119,1
BE0000178,Monocarboxylate transporter 8,Humans,U05321,P36021,DB00119,1
BE0000386,Monocarboxylate transporter 6,Humans,U59299,O15375,DB00119,1
BE0000046,Pyruvate kinase PKLR,Humans,AB015983,P30613,DB00119; DB02726; DB04551,3
BE0000174,Monocarboxylate transporter 7,Humans,U79745,O15403,DB00119,1
BE0000440,Monocarboxylate transporter 2,Humans,AF058056,O60669,DB00119,1
BE0000098,"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial",Humans,M34479,P11177,DB00119; DB00157,2
BE0000088,Pyruvate kinase PKM,Humans,M23725,P14618,DB00119; DB01733; DB02726; DB07628; DB07692; DB07697; DB09130; DB11638,8
BE0000195,Monocarboxylate transporter 5,Humans,U59185,O15374,DB00119,1
BE0000361,Monocarboxylate transporter 3,Humans,AF132610,O95907,DB00119,1
BE0000669,Monocarboxylate transporter 1,Humans,L31801,P53985,DB00119; DB09338,2
BE0000698,"Pyruvate carboxylase, mitochondrial",Humans,U04641,P11498,DB00119; DB00121; DB07497,3
BE0000789,Large neutral amino acids transporter small subunit 2,Humans,AF171669,Q9UHI5,DB00120; DB00160,2
BE0000038,Phenylalanine--tRNA ligase alpha subunit,Humans,U07424,Q9Y285,DB00120,1
BE0000753,Phenylalanine-4-hydroxylase,Humans,K03020,P00439,DB00120; DB00360; DB00368; DB02562; DB03673; DB04400; DB04419; DB06262,8
BE0000028,"Phenylalanine--tRNA ligase, mitochondrial",Humans,AF097441,O95363,DB00120,1
BE0000561,Phenylalanine--tRNA ligase beta subunit,Humans,D84430,Q9NSD9,DB00120,1
BE0000614,Tyrosine 3-monooxygenase,Humans,Y00414,P07101,DB00120; DB00135; DB00360; DB00765; DB03552; DB04400,6
BE0000544,"Propionyl-CoA carboxylase beta chain, mitochondrial",Humans,X73424,P05166,DB00121; DB00161,2
BE0000159,Biotin--protein ligase,Humans,D23672,P50747,DB00121,1
BE0000094,Sodium-dependent multivitamin transporter,Humans,AF116241,Q9Y289,DB00121; DB00166,2
BE0000072,"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial",Humans,AB050049,Q9HCC0,DB00121,1
BE0000702,Acetyl-CoA carboxylase 2,Humans,U89344,O00763,DB00121; DB00173; DB02859; DB03781; DB07870,5
BE0000445,"Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial",Humans,AF310972,Q96RQ3,DB00121,1
BE0000492,"Propionyl-CoA carboxylase alpha chain, mitochondrial",Humans,X14608,P05165,DB00121,1
BE0000626,Acetyl-CoA carboxylase 1,Humans,U19822,Q13085,DB00121,1
BE0000494,Choline-phosphate cytidylyltransferase B,Humans,AF052510,Q9Y5K3,DB00122; DB14006,2
BE0000426,Acetylcholinesterase,Humans,M55040,P22303,DB00122; DB00382; DB00411; DB00449; DB00483; DB00545; DB00674; DB00677; DB00733; DB00805; DB00843; DB00863; DB00944; DB00981; DB00989; DB01010; DB01122; DB01199; DB01233; DB01245; DB01364; DB01400; DB01805; DB02166; DB02226; DB02343; DB02404; DB02673; DB02825; DB02845; DB03005; DB03128; DB03283; DB03348; DB03359; DB03740; DB03814; DB04021; DB04114; DB04556; DB04614; DB04615; DB04616; DB04617; DB04859; DB04864; DB04892; DB04924; DB06525; DB07555; DB07701; DB07756; DB07846; DB08167; DB08357; DB08615; DB08996; DB13503; DB14006,59
BE0000615,Choline-phosphate cytidylyltransferase A,Humans,L28957,P49585,DB00122; DB14006,2
BE0002179,Phospholipase D2,Humans,AF033850,O14939,DB00122; DB14006,2
BE0002180,Cholinesterase,Humans,M32391,P06276,DB00122; DB00382; DB00449; DB00545; DB00674; DB00677; DB00733; DB00772; DB00863; DB00941; DB00944; DB00989; DB01010; DB01057; DB01221; DB01226; DB02811; DB02845; DB03568; DB03672; DB03814; DB03822; DB04250; DB04892; DB07681; DB07940; DB08200; DB08201; DB08658; DB11397; DB14006,31
BE0002181,Phospholipase D1,Humans,U38545,Q13393,DB00122; DB05301; DB14006,3
BE0002186,Phosphoethanolamine/phosphocholine phosphatase,Humans,AJ457189,Q8TCT1,DB00122; DB14006,2
BE0002341,Neuronal acetylcholine receptor subunit alpha-7,Humans,X70297,P36544,DB00122; DB00184; DB00237; DB00241; DB00306; DB00312; DB00418; DB00463; DB00514; DB00599; DB00657; DB00674; DB00794; DB00849; DB00898; DB00915; DB01174; DB01199; DB01273; DB01351; DB01352; DB01353; DB01354; DB01355; DB01483; DB01496; DB03128; DB05137; DB05708; DB05740; DB07720; DB09028; DB09061; DB11726; DB14006; DB14009; DB14011,37
BE0000212,High affinity cationic amino acid transporter 1,Humans,X59155,P30825,DB00123; DB00125; DB00129,3
BE0000052,Cationic amino acid transporter 4,Humans,AJ000730,O43246,DB00123; DB00125; DB00129,3
BE0000136,Cationic amino acid transporter 3,Humans,AF320612,Q8WY07,DB00123; DB00125; DB00129; DB13146,4
BE0000562,Low affinity cationic amino acid transporter 2,Humans,D29990,P52569,DB00123; DB00129,2
BE0000198,Lysine--tRNA ligase,Humans,D31890,Q15046,DB00123,1
BE0000263,"Nitric oxide synthase, endothelial",Humans,M93718,P29474,DB00125; DB00155; DB00360; DB01110; DB01686; DB01821; DB01833; DB01997; DB02027; DB02044; DB02048; DB02077; DB02141; DB02207; DB02234; DB02335; DB02589; DB02911; DB02979; DB02994; DB03065; DB03100; DB03144; DB03305; DB03332; DB03707; DB03910; DB03918; DB03963; DB03974; DB04018; DB04223; DB04534; DB04559; DB05676; DB07001; DB07244; DB07388; DB08018; DB08019; DB09237,41
BE0000520,Argininosuccinate lyase,Humans,Y00753,P04424,DB00125; DB02267; DB03814,3
BE0000005,"Nitric oxide synthase, inducible",Humans,L09210,P35228,DB00125; DB00155; DB01110; DB01234; DB01686; DB01835; DB01997; DB02044; DB02207; DB02234; DB02462; DB02644; DB03100; DB03144; DB03366; DB03449; DB03953; DB04400; DB04534; DB05214; DB05252; DB05383; DB06879; DB06916; DB07002; DB07003; DB07007; DB07008; DB07011; DB07029; DB07306; DB07318; DB07388; DB07389; DB07405; DB08214; DB08750; DB08814; DB09237; DB11327,40
BE0000758,"Arginase-2, mitochondrial",Humans,D86724,P78540,DB00125; DB00129; DB03731,3
BE0000671,Argininosuccinate synthase,Humans,X01630,P00966,DB00125; DB00128; DB00155; DB00171,4
BE0004338,Lactase-phlorizin hydrolase,Humans,X07994,P09848,DB00126; DB02376; DB02471; DB03389; DB04282; DB04564; DB04659; DB04779; DB08558,9
BE0001361,Hyaluronate lyase,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),AE005672,Q54873,DB00126; DB01872; DB02186; DB03156; DB04548; DB08438; DB11195,7
BE0001225,Xylose isomerase,Streptomyces rubiginosus,M73789,P24300,DB00126; DB01638; DB01881; DB02379; DB03564; DB03911; DB03947; DB11195,8
BE0002192,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2",Humans,U84573,O00469,DB00126,1
BE0002195,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 3",Humans,AF046889,O60568,DB00126; DB00139,2
BE0002197,Gamma-butyrobetaine dioxygenase,Humans,AF082868,O75936,DB00126; DB00139,2
BE0000138,Dopamine beta-hydroxylase,Humans,X13255,P09172,DB00126; DB00822; DB00988,3
BE0002200,Peptidyl-glycine alpha-amidating monooxygenase,Humans,M37721,P19021,DB00126; DB02598; DB04150,3
BE0000060,Prolyl 4-hydroxylase subunit alpha-1,Humans,M24486,P13674,DB00126; DB00139; DB00172; DB01275,4
BE0002202,Prolyl 3-hydroxylase 1,Humans,AF097431,Q32P28,DB00126; DB00139; DB00172,3
BE0002203,2-oxoglutarate and iron-dependent oxygenase domain-containing protein 2,Humans,BX640675,Q6N063,DB00126,1
BE0002205,Alpha-ketoglutarate-dependent dioxygenase alkB homolog 2,Humans,AY754389,Q6NS38,DB00126,1
BE0002206,Prolyl 3-hydroxylase 2,Humans,AJ430351,Q8IVL5,DB00126; DB00139; DB00172,3
BE0002208,Prolyl 3-hydroxylase 3,Humans,U47924,Q8IVL6,DB00126; DB00139; DB00172,3
BE0002210,2-oxoglutarate and iron-dependent oxygenase domain-containing protein 1,Humans,BC032919,Q8N543,DB00126,1
BE0002211,Egl nine homolog 2,Humans,AJ310544,Q96KS0,DB00126; DB04847,2
BE0002213,Alpha-ketoglutarate-dependent dioxygenase alkB homolog 3,Humans,AB042029,Q96Q83,DB00126,1
BE0002215,Lysine-specific demethylase 5D,Humans,U52191,Q9BY66,DB00126,1
BE0002217,Egl nine homolog 1,Humans,AF246631,Q9GZT9,DB00126; DB01592; DB04847; DB07112; DB08687; DB14488; DB14489; DB14490; DB14491; DB14501,10
BE0000168,Solute carrier family 23 member 1,Humans,AF058317,Q9UHI7,DB00126,1
BE0000087,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1",Humans,L06419,Q02809,DB00126; DB00139,2
BE0002219,Egl nine homolog 3,Humans,AJ310545,Q9H6Z9,DB00126; DB04847,2
BE0002221,"Trimethyllysine dioxygenase, mitochondrial",Humans,AF373407,Q9NVH6,DB00126; DB00139,2
BE0002223,Transmembrane prolyl 4-hydroxylase,Humans,AY198406,Q9NXG6,DB00126,1
BE0000964,Spermine synthase,Humans,Z49099,P52788,DB00127,1
BE0000566,Spermine oxidase,Humans,AY033889,Q9NWM0,DB00127,1
BE0000509,Extracellular calcium-sensing receptor,Humans,X81086,P41180,DB00127; DB00994; DB01012; DB05255; DB05695; DB11093; DB11348; DB12865; DB14481,9
BE0000172,Beta-1 adrenergic receptor,Humans,J03019,P08588,DB00127; DB00187; DB00195; DB00221; DB00243; DB00248; DB00264; DB00335; DB00368; DB00373; DB00397; DB00408; DB00489; DB00521; DB00555; DB00571; DB00598; DB00612; DB00668; DB00841; DB00852; DB00866; DB00871; DB00938; DB00960; DB00983; DB01001; DB01064; DB01102; DB01118; DB01136; DB01151; DB01182; DB01193; DB01203; DB01210; DB01214; DB01288; DB01291; DB01295; DB01297; DB01359; DB01363; DB01407; DB01580; DB01917; DB03566; DB04846; DB04855; DB04861; DB06216; DB06262; DB08347; DB08558; DB08807; DB08808; DB09013; DB09068; DB09204; DB09351; DB11124; DB11278; DB13781,63
BE0000694,Beta-2 adrenergic receptor,Humans,Y00106,P07550,DB00127; DB00195; DB00221; DB00248; DB00264; DB00335; DB00368; DB00373; DB00397; DB00449; DB00489; DB00521; DB00571; DB00598; DB00612; DB00668; DB00816; DB00841; DB00852; DB00866; DB00867; DB00871; DB00901; DB00925; DB00938; DB00960; DB00983; DB01001; DB01064; DB01102; DB01136; DB01151; DB01182; DB01193; DB01203; DB01210; DB01214; DB01274; DB01288; DB01291; DB01295; DB01359; DB01363; DB01366; DB01407; DB01408; DB01580; DB01917; DB03566; DB04846; DB04861; DB05039; DB05590; DB05849; DB06216; DB06262; DB06814; DB07543; DB08807; DB08808; DB09013; DB09080; DB09082; DB09204; DB09273; DB11124; DB11587; DB12248; DB13139,69
BE0003317,Ribonuclease pancreatic,Humans,D26129,P07998,DB00128; DB00536; DB01812; DB01842; DB01942; DB01961; DB02098; DB02325; DB02363; DB02573; DB02714; DB02805; DB02987; DB03155; DB03186; DB03326; DB03447; DB03448; DB03512; DB03726; DB03765; DB03792; DB03900; DB04272; DB04464; DB04514; DB08596; DB08661,28
BE0003751,Lysozyme C,Humans,D26129,P61626,DB00128; DB02159; DB02759; DB02772; DB03006; DB03013; DB03120; DB03175; DB03189; DB03487; DB03967; DB04194; DB04268; DB06912,14
BE0000277,Calcium-binding mitochondrial carrier protein Aralar2,Humans,AJ496569,Q9UJS0,DB00128,1
BE0000187,Aspartoacylase,Humans,S67156,P45381,DB00128; DB01593; DB14487; DB14533,4
BE0000219,Asparagine synthetase [glutamine-hydrolyzing],Humans,M27396,P08243,DB00128; DB00142; DB00171; DB00174,4
BE0000481,Aminoacylase-1,Humans,L07548,Q03154,DB00128; DB06151; DB09130,3
BE0000725,"Aspartate--tRNA ligase, cytoplasmic",Humans,J05032,P14868,DB00128,1
BE0000235,Calcium-binding mitochondrial carrier protein Aralar1,Humans,Y14494,O75746,DB00128,1
BE0000528,Aspartyl/asparaginyl beta-hydroxylase,Humans,U03109,Q12797,DB00128; DB00139,2
BE0002225,Multifunctional protein ADE2,Humans,X53793,P22234,DB00128,1
BE0002227,CAD protein,Humans,D78586,P27708,DB00128; DB03459,2
BE0002228,Adenylosuccinate synthetase isozyme 2,Humans,X66503,P30520,DB00128; DB05540,2
BE0001054,Excitatory amino acid transporter 3,Humans,U08989,P43005,DB00128; DB00142,2
BE0000788,"Argininosuccinate synthetase, isoform CRA_a",Humans,AL354898,Q5T6L4,DB00128; DB00155,2
BE0002229,"Aspartate--tRNA ligase, mitochondrial",Humans,AL109921,Q6PI48,DB00128,1
BE0002230,Isoaspartyl peptidase/L-asparaginase,Humans,BC021295,Q7L266,DB00128; DB00174,2
BE0002231,Adenylosuccinate synthetase isozyme 1,Humans,AY037159,Q8N142,DB00128; DB02109; DB03510; DB04137; DB04315; DB04418; DB04566; DB05540,8
BE0002232,Aspartoacylase-2,Humans,AY040761,Q96HD9,DB00128,1
BE0000306,"Ornithine carbamoyltransferase, mitochondrial",Humans,K02100,P00480,DB00129; DB00155; DB02011; DB04185,4
BE0000286,Arginase-1,Humans,M14502,P05089,DB00129; DB01983; DB02381; DB02499; DB02689; DB03144; DB03731; DB03904; DB04197; DB04530; DB04585; DB04648; DB06757,13
BE0000371,Ornithine decarboxylase antizyme 1,Humans,U09202,P54368,DB00129,1
BE0000258,Mitochondrial ornithine transporter 2,Humans,AF332005,Q9BXI2,DB00129,1
BE0000201,Mitochondrial ornithine transporter 1,Humans,AF112968,Q9Y619,DB00129,1
BE0002233,Ornithine decarboxylase antizyme 2,Humans,AF057297,O95190,DB00129,1
BE0000347,"Glycine amidinotransferase, mitochondrial",Humans,S68805,P50440,DB00129; DB00145; DB02068; DB02530; DB04185; DB04454,6
BE0002234,Ornithine decarboxylase antizyme 3,Humans,AF175296,Q9UMX2,DB00129,1
BE0000874,CTP synthase 1,Humans,X52142,P17812,DB00130,1
BE0000374,Amidophosphoribosyltransferase,Humans,D13757,Q06203,DB00130; DB01033; DB01254,3
BE0002240,Glutamine synthetase,Humans,Y00387,P15104,DB00130; DB00142,2
BE0000958,Cyclic AMP-responsive element-binding protein 1,Humans,S72459,P16220,DB00131; DB01183,2
BE0001277,Serine/threonine-protein kinase pim-1,Humans,M27903,P11309,DB00131; DB01754; DB02010; DB02656; DB03366; DB03650; DB03777; DB04216; DB04395; DB04522; DB04530; DB04715; DB07151; DB07242; DB07524; DB08022; DB08166; DB08230; DB08705; DB08707; DB08708; DB08709; DB12010,23
