,name,organism,GenBank_ID,UniProt_ID,drugs,drugs_num
BE0003090,Focal adhesion kinase 1,Humans,L13616,Q05397,DB07248; DB07460,2
BE0002453,Ephrin type-B receptor 4,Humans,U07695,P54760,DB07249; DB07250; DB07251; DB07252; DB07253; DB07254; DB07255; DB07256,8
BE0000029,Vascular endothelial growth factor receptor 1,Humans,X51602,P17948,DB07288; DB09221,2
BE0003404,Aurora kinase B,Humans,AF008552,Q96GD4,DB07340,1
BE0003809,Inner centromere protein,Humans,AF282265,Q9NQS7,DB07340,1
BE0003812,"Malonyl-CoA-acyl carrier protein transacylase, mitochondrial",Humans,AL359401,Q8IVS2,DB07344,1
BE0003813,"V-type proton ATPase subunit B, brain isoform",Humans,M60346,P21281,DB07347,1
BE0003837,Ig kappa chain V-II region RPMI 6410,Humans,Z00020,P06310,DB07375,1
BE0003839,Serine/threonine-protein kinase/endoribonuclease IRE1,Humans,AF059198,O75460,DB07382,1
BE0003862,"[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 1, mitochondrial",Humans,L42450,Q15118,DB07403,1
BE0003870,DNA polymerase kappa,Humans,AB027564,Q9UBT6,DB07435; DB07652; DB08237,3
BE0002456,Uridine phosphorylase 1,Humans,X90858,Q16831,DB07437,1
BE0003610,3-oxo-5-beta-steroid 4-dehydrogenase,Humans,Z28339,P51857,DB07447; DB07557,2
BE0001092,Protein-arginine deiminase type-4,Humans,AB017919,Q9UM07,DB07449,1
BE0002433,Cytochrome P450 1A2,Humans,Z00036,P05177,DB07453,1
BE0003963,CHRNA7-FAM7A fusion protein,Humans,AK292984,Q494W8,DB07494; DB07720; DB08620,3
BE0000698,"Pyruvate carboxylase, mitochondrial",Humans,U04641,P11498,DB07497,1
BE0003968,Retinoid-inducible serine carboxypeptidase,Humans,AF282618,Q9HB40,DB07506,1
BE0000517,"Branched-chain-amino-acid aminotransferase, cytosolic",Humans,U21551,P54687,DB07544,1
BE0003984,Casein kinase II subunit alpha',Humans,M55268,P19784,DB07546,1
BE0000920,Interstitial collagenase,Humans,X54925,P03956,DB07556; DB07926; DB08403; DB08482; DB08491,5
BE0003916,Proteasome subunit alpha type-7,Humans,AF022815,O14818,DB07558; DB08515,2
BE0004003,Stathmin-4,Humans,AJ303455,Q9H169,DB07574,1
BE0003401,Tubulin beta-2B chain,Humans,BT019930,Q9BVA1,DB07574,1
BE0004012,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,Humans,U58496,Q13627,DB07608,1
BE0000654,Erythropoietin receptor,Humans,M60459,P19235,DB07637,1
BE0004041,STE20-like serine/threonine-protein kinase,Humans,AB002804,Q9H2G2,DB07664; DB07853,2
BE0004042,Calcium/calmodulin-dependent protein kinase type IV,Humans,D30742,Q16566,DB07664; DB07676,2
BE0004043,Dual specificity protein kinase CLK3,Humans,L29220,P49761,DB07664; DB08691,2
BE0000435,Abelson tyrosine-protein kinase 2,Humans,M35296,P42684,DB07664,1
BE0003611,Cytochrome P450 2C18,Humans,M61853,P33260,DB07670,1
BE0004049,Poly [ADP-ribose] polymerase 3,Humans,Y16836,Q9Y6F1,DB07677; DB08058; DB08348,3
BE0001088,Tissue-type plasminogen activator,Humans,L00153,P00750,DB07684,1
BE0004057,Nuclear receptor coactivator 5,Humans,AF230533,Q9HCD5,DB07702,1
BE0000875,Lanosterol 14-alpha demethylase,Humans,U23942,Q16850,DB07705,1
BE0000850,Neuronal acetylcholine receptor subunit beta-2,Humans,X53179,P17787,DB07720; DB09028,2
BE0000738,Neuronal acetylcholine receptor subunit alpha-2,Humans,U62431,Q15822,DB07720; DB08960,2
BE0003585,Neuronal acetylcholine receptor subunit alpha-3,Humans,M86383,P32297,DB07720; DB09028,2
BE0003584,Neuronal acetylcholine receptor subunit beta-4,Humans,U62439,P30926,DB07720,1
BE0004064,MAP kinase-activated protein kinase 3,Humans,U43784,Q16644,DB07728; DB08358,2
BE0000444,Caspase-1,Humans,X65019,P29466,DB07733; DB07744; DB07916,3
BE0004067,"Hydroxymethylglutaryl-CoA synthase, cytoplasmic",Humans,X66435,Q01581,DB07740,1
BE0004077,Cyclin-dependent kinase 16,Humans,X66363,Q00536,DB07766,1
BE0004071,GTPase KRas,Humans,M54968,P01116,DB07771; DB07780,2
BE0001172,RAC-beta serine/threonine-protein kinase,Humans,M77198,P31751,DB07812; DB07859; DB07947; DB08073,4
BE0004098,Arylacetamide deacetylase-like 2,Humans,BX647585,Q6P093,DB07814; DB07815,2
BE0004103,Platelet-activating factor acetylhydrolase IB subunit gamma,Humans,D63391,Q15102,DB07821,1
BE0002409,Platelet-activating factor acetylhydrolase,Humans,U20157,Q13093,DB07821,1
BE0004105,Serine/threonine-protein kinase Sgk1,Humans,Y10032,O00141,DB07837; DB08191,2
BE0004108,Calcium/calmodulin-dependent protein kinase type II subunit delta,Humans,AB002804,Q13557,DB07853; DB08039,2
BE0004109,Serine/threonine-protein kinase MST4,Humans,AF231012,Q9P289,DB07853,1
BE0003523,Histone deacetylase 4,Humans,AF132607,P56524,DB07879; DB08613,2
BE0004118,Profilin-1,Humans,J03191,P07737,DB07908; DB11638,2
BE0004119,Uncharacterized protein,Humans,BC005332,Q7Z3Y4,DB07909,1
BE0004122,Enolase-phosphatase E1,Humans,X66123,Q9UHY7,DB07912,1
BE0004135,Peroxisomal acyl-coenzyme A oxidase 1,Humans,U07866,Q15067,DB07930,1
BE0000706,"High affinity cAMP-specific 3',5'-cyclic phosphodiesterase 7A",Humans,L12052,Q13946,DB07954; DB08602,2
BE0003717,"High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8A",Humans,AF388183,O60658,DB07954,1
BE0003556,"Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit gamma",Humans,M36476,P18545,DB07954,1
BE0004140,Ephrin type-A receptor 7,Humans,L36642,Q15375,DB07970,1
BE0004147,Calcium/calmodulin-dependent protein kinase type 1G,Humans,AF428261,Q96NX5,DB08009,1
BE0004150,Kallikrein-7,Humans,L33404,P49862,DB08038,1
BE0000955,Phosphatidylinositol 3-kinase regulatory subunit alpha,Humans,M61906,P27986,DB08059,1
BE0002379,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",Humans,Z29090,P42336,DB08059,1
BE0004156,MKL/myocardin-like protein 1,Humans,AJ297257,Q969V6,DB08080,1
BE0004157,Protein spire homolog 2,Humans,AJ422077,Q8WWL2,DB08080,1
BE0004155,Met proto-oncogene variant,Humans,AB209898,Q59EB3,DB08111,1
BE0000267,Carbonic anhydrase 1,Humans,X05014,P00915,DB08155; DB08156; DB08157,3
BE0000101,S-adenosylmethionine decarboxylase proenzyme,Humans,M21154,P17707,DB08163,1
BE0003690,Matrilysin,Humans,X07819,P09237,DB08170; DB08489; DB08493,3
BE0002683,Histone acetyltransferase KAT2B,Humans,U57317,Q92831,DB08186; DB08291,2
BE0004224,Carcinoembryonic antigen-related cell adhesion molecule 5,Humans,M29540,P06731,DB08217,1
BE0003379,Angiopoietin-1 receptor,Humans,L06139,Q02763,DB08221,1
BE0004233,"Enoyl-CoA delta isomerase 2, mitochondrial",Humans,AF069301,O75521,DB08231,1
BE0004234,Recoverin,Humans,S43855,P35243,DB08231,1
BE0004019,Hepatocyte nuclear factor 4-alpha,Humans,X87870,P41235,DB08231,1
BE0000358,Calcineurin subunit B type 1,Humans,M30773,P63098,DB08231,1
BE0004238,Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform,Humans,L14778,Q08209,DB08231,1
BE0003181,Trafficking protein particle complex subunit 3,Humans,AJ224335,O43617,DB08231; DB08342,2
BE0004244,Guanylyl cyclase-activating protein 1,Humans,L36859,P43080,DB08231,1
BE0004249,Actin-related protein 2/3 complex subunit 1B,Humans,AF006084,O15143,DB08235; DB08236,2
BE0004250,Actin-related protein 2,Humans,AF006082,P61160,DB08235; DB08236,2
BE0004251,Actin-related protein 3,Humans,AF006083,P61158,DB08235; DB08236,2
BE0004252,Actin-related protein 2/3 complex subunit 2,Humans,AF006085,O15144,DB08235; DB08236,2
BE0004253,Actin-related protein 2/3 complex subunit 3,Humans,AF004561,O15145,DB08235; DB08236,2
BE0004254,Actin-related protein 2/3 complex subunit 4,Humans,AF019888,P59998,DB08235; DB08236,2
BE0004255,Actin-related protein 2/3 complex subunit 5,Humans,AF006088,O15511,DB08235; DB08236,2
BE0003689,Stromelysin-2,Humans,X07820,P09238,DB08271,1
BE0003696,Matrix metalloproteinase-20,Humans,Y12779,O60882,DB08271,1
BE0004264,Ig heavy chain V-I region ND,Humans,AE004092,P23083,DB08273; DB08294; DB08295,3
BE0004265,Ig lambda chain V region 4A,Humans,AE004092,P04211,DB08273; DB08295,2
BE0004270,Casein kinase I isoform gamma-1,Humans,AB042563,Q9HCP0,DB08325,1
BE0004271,Tyrosine-protein kinase Mer,Humans,U08023,Q12866,DB08325,1
BE0004272,Long-chain-fatty-acid--CoA ligase ACSBG1,Humans,AF179481,Q96GR2,DB08326,1
BE0000871,Protein-tyrosine kinase 2-beta,Humans,U33284,Q14289,DB08341,1
BE0004275,Trafficking protein particle complex subunit 6A,Humans,AF161407,O75865,DB08342,1
BE0004276,Trafficking protein particle complex subunit 6B,Humans,BX161510,Q86SZ2,DB08342,1
BE0004277,Trafficking protein particle complex subunit 5,Humans,BC042161,Q8IUR0,DB08342,1
BE0004278,Trafficking protein particle complex subunit 4,Humans,AF105025,Q9Y296,DB08342,1
BE0004279,Trafficking protein particle complex subunit 1,Humans,BC032717,Q9Y5R8,DB08342,1
BE0004283,Poly [ADP-ribose] polymerase 15,Humans,DQ063586,Q460N3,DB08348,1
BE0004284,"[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 4, mitochondrial",Humans,U54617,Q16654,DB08356,1
BE0004289,Uteroglobin,Humans,X13197,P11684,DB08373,1
BE0004292,Myosin light chain 6B,Humans,X16434,P14649,DB08378,1
BE0004293,Myosin regulatory light chain 12A,Humans,X54304,P19105,DB08378,1
BE0004294,Myosin-7,Humans,M58018,P12883,DB08378,1
BE0000631,"cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A",Humans,AB020593,Q9Y233,DB08383; DB08384; DB08386; DB08387; DB08389; DB08391; DB08811,7
BE0004312,Ig heavy chain V-III region CAM,Humans,L35263,P01768,DB08396; DB08635,2
BE0004314,"Alkaline phosphatase, placental type",Humans,M13077,P05187,DB08413,1
BE0004324,Calcium/calmodulin-dependent protein kinase type 1D,Humans,AB081726,Q8IU85,DB08454,1
BE0000309,Arachidonate 15-lipoxygenase,Humans,M23892,P16050,DB08492,1
BE0000977,Insulin receptor substrate 1,Humans,S85963,P35568,DB08513,1
BE0003910,Proteasome subunit alpha type-1,Humans,D00759,P25786,DB08515,1
BE0003911,Proteasome subunit alpha type-2,Humans,D00760,P25787,DB08515,1
BE0003912,Proteasome subunit alpha type-3,Humans,D00762,P25788,DB08515,1
BE0003913,Proteasome subunit alpha type-4,Humans,D00763,P25789,DB08515,1
BE0003914,Proteasome subunit alpha type-5,Humans,X61970,P28066,DB08515,1
BE0003915,Proteasome subunit alpha type-6,Humans,X59417,P60900,DB08515,1
BE0002347,Proteasome subunit beta type-1,Humans,D00761,P20618,DB08515,1
BE0002349,Proteasome subunit beta type-2,Humans,D26599,P49721,DB08515,1
BE0003917,Proteasome subunit beta type-3,Humans,D26598,P49720,DB08515,1
BE0003918,Proteasome subunit beta type-4,Humans,D26600,P28070,DB08515,1
BE0002348,Proteasome subunit beta type-5,Humans,D29011,P28074,DB08515,1
BE0003919,Proteasome subunit beta type-6,Humans,D29012,P28072,DB08515,1
BE0003920,Proteasome subunit beta type-7,Humans,D38048,Q99436,DB08515,1
BE0004339,Hepatitis B virus receptor binding protein,Humans,AY570731,Q6PYX1,DB08545,1
BE0004341,Ig kappa chain V-II region TEW,Humans,J00241,P01615,DB08562,1
BE0004342,Afadin,Humans,U02478,P55196,DB08574,1
BE0004344,Interleukin-1 receptor-associated kinase 4,Humans,AF445802,Q9NWZ3,DB08590,1
BE0000264,Activin receptor type-1,Humans,L02911,Q04771,DB08597,1
BE0002887,Cytochrome P450 2C8,Humans,M17397,P10632,DB08607,1
BE0004348,"[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 2, mitochondrial",Humans,L42451,Q15119,DB08608; DB08609; DB08610,3
BE0004349,Putative inactive carboxylesterase 4,Humans,AF106005,Q9UKY3,DB08612,1
BE0004367,CREB-binding protein,Humans,U85962,Q92793,DB08655,1
BE0000117,Prostacyclin synthase,Humans,D38145,Q16647,DB08675,1
BE0004376,Acyl-coenzyme A thioesterase 13,Humans,AF155649,Q9NPJ3,DB08688,1
BE0004384,Calcium/calmodulin-dependent protein kinase type II subunit gamma,Humans,BC034044,Q13555,DB08699,1
BE0004386,Mitogen-activated protein kinase kinase kinase 9,Humans,AY327900,P80192,DB08703,1
BE0004191,Rho-associated protein kinase 2,Humans,D87931,O75116,DB08756; DB13165,2
BE0000924,Adenosine receptor A2a,Humans,M97370,P29274,DB08770; DB09273; DB14132,3
BE0004420,NmrA-like family domain-containing protein 1,Humans,AF225419,Q9HBL8,DB08784,1
BE0000112,Histamine H2 receptor,Humans,M64799,P25021,DB08805; DB08806,2
BE0000797,5-hydroxytryptamine receptor 1B,Humans,D10995,P28222,DB08807,1
BE0000436,"cGMP-inhibited 3',5'-cyclic phosphodiesterase A",Humans,M91667,Q14432,DB08811,1
BE0002343,Neuronal acetylcholine receptor subunit alpha-9,Humans,AJ243342,Q9UGM1,DB08837,1
BE0000781,Potassium voltage-gated channel subfamily A member 1,Humans,L02750,Q09470,DB08837,1
BE0000342,Alpha-2C adrenergic receptor,Humans,J03853,P18825,DB08838,1
BE0003580,Nischarin,Humans,AF082516,Q9Y2I1,DB08838,1
BE0004661,Acetylcholine receptor subunit alpha,Humans,AF082516,P02708,DB08838,1
BE0000644,ATP-sensitive inward rectifier potassium channel 1,Humans,U12541,P48048,DB08838,1
BE0002226,Voltage-dependent N-type calcium channel subunit alpha-1B,Humans,M94172,Q00975,DB08838; DB09231,2
BE0004768,Acid-sensing ion channel 3,Humans,M94172,Q9UHC3,DB08838,1
BE0004776,Sodium- and chloride-dependent GABA transporter 2,Humans,D78130,Q9NSD5,DB08848,1
BE0000249,Sodium- and chloride-dependent GABA transporter 1,Humans,X54673,P30531,DB08848,1
BE0004733,Sodium- and chloride-dependent GABA transporter 3,Humans,X54673,P48066,DB08848,1
BE0004777,Sodium- and chloride-dependent betaine transporter,Humans,X54673,P48065,DB08848,1
BE0000099,Cysteinyl leukotriene receptor 2,Humans,AB038269,Q9NS75,DB08855,1
BE0000785,Multidrug resistance-associated protein 1,Humans,L05628,P33527,DB08855,1
BE0000389,D(4) dopamine receptor,Humans,L12398,P21917,DB08922,1
BE0004863,Alpha-1 adrenergic receptors,Humans,D25235,P35348,DB08922; DB09203,2
BE0000581,D(3) dopamine receptor,Humans,U32499,P35462,DB09014; DB09207,2
BE0003587,Neuronal acetylcholine receptor subunit alpha-6,Humans,U62435,Q15825,DB09028,1
BE0000715,Alpha-1D adrenergic receptor,Humans,M76446,P25100,DB09202,1
BE0004864,Alpha-2 adrenergic receptors,Humans,M23533,P08913,DB09202; DB09304,2
BE0005582,5HT3 serotonin receptor,Humans,U32499,Q9UE69,DB09207,1
BE0000704,Tumor necrosis factor,Humans,M16441,P01375,DB09221,1
BE0000918,Interleukin-6,Humans,X04430,P05231,DB09221,1
BE0000125,Interleukin-3,Humans,M14743,P08700,DB09221,1
BE0001094,Beta-nerve growth factor,Humans,V01511,P01138,DB09221,1
BE0000205,Platelet-derived growth factor receptor beta,Humans,J03278,P09619,DB09221,1
BE0000430,Voltage-dependent L-type calcium channel subunit alpha-1C,Humans,M92270,Q13936,DB09227; DB09229; DB09235; DB09237,4
BE0002359,Voltage-dependent L-type calcium channel subunit alpha-1D,Humans,M76558,Q01668,DB09229,1
BE0002357,Voltage-dependent L-type calcium channel subunit alpha-1F,Humans,AJ006216,O60840,DB09229,1
BE0002355,Voltage-dependent L-type calcium channel subunit alpha-1S,Humans,U30707,Q13698,DB09229,1
BE0004888,Alpha adrenergic receptor,Humans,D25235,P35348,DB09229,1
BE0008715,Voltage-dependent L-type calcium channel,Humans,M92270,Q13936,DB09231,1
BE0008716,Voltage-dependent T-type calcium channel,Humans,AF134986,O43497,DB09231,1
BE0000012,Voltage-dependent T-type calcium channel subunit alpha-1I,Humans,AF129133,Q9P0X4,DB09235,1
BE0003393,"Phosphodiesterase 2A, cGMP-stimulated",Humans,BC040974,Q8IW54,DB09273,1
BE0008628,Platelet derived growth factor receptor beta,Humans,-,-,DB09283,1
BE0004922,Cyclic nucleotide phosphodiesterase,Humans,U40370,P54750,DB09283,1
BE0000248,Arachidonate 5-lipoxygenase,Humans,J03600,P09917,DB09285; DB13174,2
BE0003490,Leukotriene B4 receptor 1,Humans,BC004545,Q15722,DB09285,1
BE0004862,Serotonin Receptors,Humans,M28269,P08908,DB09304,1
BE0003546,"Alkaline phosphatase, tissue-nonspecific isozyme",Humans,X14174,P05186,DB09338,1
BE0000669,Monocarboxylate transporter 1,Humans,L31801,P53985,DB09338,1
BE0003416,Transient receptor potential cation channel subfamily V member 3,Humans,AJ487035,Q8NET8,DB11345,1
BE0001122,Transient receptor potential cation channel subfamily A member 1,Humans,Y10601,O75762,DB11345,1
BE0001186,Transient receptor potential cation channel subfamily M member 8,Humans,AY090109,Q7Z2W7,DB11345,1
BE0004797,GABA-A receptor (anion channel),Humans,X13584,P14867,DB11582,1
BE0003517,Tumor necrosis factor ligand superfamily member 11,Humans,AF013171,O14788,DB11582,1
BE0005013,"Actin, cytoplasmic 2",Humans,M14758,P63261,DB11638,1
BE0000135,Alpha-aminoadipic semialdehyde dehydrogenase,Humans,S74728,P49419,DB11638,1
BE0001170,Annexin A2,Humans,D00017,P07355,DB11638,1
BE0009022,"ATP synthase subunit g, mitochondrial",Humans,X59066,O75964,DB11638,1
BE0009097,"ATP synthase subunit O, mitochondrial",Humans,X59066,P48047,DB11638,1
BE0000904,Calpastatin,Humans,D16217,P20810,DB11638,1
BE0005284,Chloride intracellular channel protein 1,Humans,D00682,O00299,DB11638,1
BE0009098,Cysteine and glycine-rich protein 1,Humans,D00682,P21291,DB11638,1
BE0005806,Dihydropyrimidinase-related protein 2,Humans,D00682,Q16555,DB11638,1
BE0009074,Desmoplakin,Humans,D00682,P15924,DB11638,1
BE0005807,Alpha-enolase,Humans,D00682,P06733,DB11638,1
BE0009099,Filamin-A,Humans,D00682,P21333,DB11638,1
BE0005795,Alpha-ketoglutarate-dependent dioxygenase FTO,Humans,D00682,Q9C0B1,DB11638,1
BE0008960,Heterogeneous nuclear ribonucleoproteins A2/B1,Humans,K03515,P22626,DB11638,1
BE0009100,Heterogeneous nuclear ribonucleoprotein D0,Humans,K03515,Q14103,DB11638,1
BE0009026,Heterogeneous nuclear ribonucleoprotein K,Humans,K03515,P61978,DB11638,1
BE0009101,Heterochromatin protein 1-binding protein 3,Humans,K03515,Q5SSJ5,DB11638,1
BE0003432,Heat shock protein beta-1,Humans,L39370,P04792,DB11638,1
BE0009102,Ras GTPase-activating-like protein IQGAP1,Humans,L39370,P46940,DB11638,1
BE0009095,Far upstream element-binding protein 2,Humans,L39370,Q92945,DB11638,1
BE0003475,Microtubule-associated protein 4,Humans,BC015149,P27816,DB11638,1
BE0003419,Puromycin-sensitive aminopeptidase,Humans,AF252387,P55786,DB11638,1
BE0005844,Peroxiredoxin-1,Humans,Y00052,Q06830,DB11638,1
BE0009104,60S ribosomal protein L10,Humans,Y00052,P27635,DB11638,1
BE0009105,60S ribosomal protein L14,Humans,Y00052,P50914,DB11638,1
BE0009106,60S ribosomal protein L18,Humans,Y00052,Q07020,DB11638,1
BE0009107,60S ribosomal protein L35,Humans,U43701,P42766,DB11638,1
BE0009108,60S ribosomal protein L4,Humans,U43701,P36578,DB11638,1
BE0009109,40S ribosomal protein S13,Humans,U43701,P62277,DB11638,1
BE0009110,40S ribosomal protein S17,Humans,U43701,P08708,DB11638,1
BE0009111,40S ribosomal protein S18,Humans,U43701,P62269,DB11638,1
BE0009112,40S ribosomal protein S19,Humans,U43701,P39019,DB11638,1
BE0009113,40S ribosomal protein S28,Humans,U43701,P62857,DB11638,1
BE0009114,40S ribosomal protein S5,Humans,U43701,P46782,DB11638,1
BE0009115,40S ribosomal protein S6,Humans,U43701,P62753,DB11638,1
BE0009116,40S ribosomal protein S8,Humans,U43701,P62241,DB11638,1
BE0009117,40S ribosomal protein S9,Humans,U43701,P46781,DB11638,1
BE0009118,Splicing factor 1,Humans,U43701,Q15637,DB11638,1
BE0008965,"Splicing factor, proline- and glutamine-rich",Humans,U43701,P23246,DB11638,1
BE0009119,Small nuclear ribonucleoprotein Sm D2,Humans,U43701,P62316,DB11638,1
BE0004503,Signal recognition particle 14 kDa protein,Humans,U43701,P37108,DB11638,1
BE0009120,Serine/arginine-rich splicing factor 4,Humans,U43701,Q08170,DB11638,1
BE0009160,Transgelin,Humans,U43701,Q01995,DB11638,1
BE0009122,Transgelin-2,Humans,U43701,P37802,DB11638,1
BE0009037,Tropomyosin alpha-1 chain,Humans,M10036,P09493,DB11638,1
BE0004469,Vimentin,Humans,X01703,P08670,DB11638,1
BE0009123,Zyxin,Humans,X01703,Q15942,DB11638,1
BE0003402,Tubulin beta-6 chain,Humans,AK022340,Q9BUF5,DB11638,1
BE0008977,Phosphoglycerate mutase 1,Humans,M22877,P18669,DB11638,1
BE0009161,Myosin-9,Humans,M22877,P35579,DB11638,1
BE0002467,Protein disulfide-isomerase,Humans,X05130,P07237,DB11638,1
BE0009162,Probable ATP-dependent RNA helicase DDX5,Humans,X05130,P17844,DB11638,1
BE0000292,"Serine hydroxymethyltransferase, mitochondrial",Humans,U23143,P34897,DB11638,1
BE0004598,Spliceosome RNA helicase DDX39B,Humans,U23143,Q13838,DB11638,1
BE0009103,Nucleophosmin,Humans,U23143,P06748,DB11638,1
BE0000530,Serum albumin,Humans,V00494,P02768,DB11638,1
BE0002081,Sodium channel protein type 2 subunit alpha,Humans,M94055,Q99250,DB13520,1
BE0000560,Muscarinic acetylcholine receptor M2,Humans,M16404,P08172,DB13581,1
BE0000405,Muscarinic acetylcholine receptor M4,Humans,M16405,P08173,DB13581,1
BE0000247,Muscarinic acetylcholine receptor M5,Humans,M80333,P08912,DB13581,1
BE0003643,Ileal sodium/bile acid cotransporter,Humans,U10417,Q12908,DB13914,1
BE0002461,NAD-dependent protein deacetylase sirtuin-1,Humans,AF083106,Q96EB6,DB13978,1
BE0008668,GABA-A receptor (benzodiazepine site),Humans,X13584,P14867,DB13983,1
BE0009347,Nuclear receptor subfamily 1 group D member 1,Humans,L06132,P20393,DB14013; DB14014,2
BE0009348,Nuclear receptor subfamily 1 group D member 2,Humans,L06132,Q14995,DB14013; DB14014,2
BE0009554,Nuclear factor NF-kappa-B complex,Humans,X61498,Q00653,DB14059,1
BE0002369,ATP-binding cassette sub-family B member 5,Humans,AY090613,Q2M3G0,DB14067,1
BE0000983,Inositol monophosphatase 2,Humans,AF014398,O14732,DB14508,1
BE0000422,Annexin A1,Humans,BC001275,P04083,DB14538,1
BE0003639,Multidrug resistance-associated protein 5,Humans,AF104942,O15440,DB14635,1
